Id,Source,Target,,,Weight,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
49,33,35,,,26718.35748,26627.78519,26537.21543,26446.64539,26537.21543,26627.78518,26718.35446,26808.92284,26899.48949,26990.05179,26899.48949,26808.92284,26718.35446,26627.78518,26537.21543,26446.64539,26537.21543,26627.78518,26718.35446,26808.92284,26899.48949,26990.05179,26899.48949,26808.92284,26718.35446,26627.78518,26537.21543,26446.64539,26537.21543,26627.78518,26718.35446,26808.92284,26899.48949,26990.05179,26899.48949,26808.92284,26718.35446,26627.78519,26537.21543,26446.64539,26537.21543,26627.78518,26718.35446,26808.92284,26899.48949,26990.05179,26899.48949,26808.92284,26718.35446
51,34,27,,,43520.71334,43373.18593,43225.65938,43078.13302,43225.65938,43373.18593,43520.71269,43668.23983,43815.76783,43963.29792,43815.76783,43668.23983,43520.71269,43373.18593,43225.65938,43078.13302,43225.65938,43373.18593,43520.71269,43668.23983,43815.76783,43963.29792,43815.76783,43668.23983,43520.71269,43373.18593,43225.65938,43078.13302,43225.65938,43373.18593,43520.71269,43668.23983,43815.76783,43963.29792,43815.76783,43668.23983,43520.71269,43373.18593,43225.65938,43078.13302,43225.65938,43373.18593,43520.71269,43668.23983,43815.76783,43963.29792,43815.76783,43668.23983,43520.71269
52,35,36,,,23095.51963,23017.22815,22938.93917,22860.64993,22938.93917,23017.22815,23095.5166,23173.80419,23252.09004,23330.37155,23252.09004,23173.80419,23095.5166,23017.22815,22938.93917,22860.64993,22938.93917,23017.22815,23095.51661,23173.80419,23252.09004,23330.37155,23252.09004,23173.80419,23095.5166,23017.22815,22938.93917,22860.64993,22938.93917,23017.22815,23095.5166,23173.80419,23252.09004,23330.37155,23252.09004,23173.80419,23095.5166,23017.22815,22938.93917,22860.64993,22938.93917,23017.22815,23095.5166,23173.80419,23252.09004,23330.37155,23252.09004,23173.80419,23095.5166
53,36,24,,,16984.04362,16926.47033,16868.89403,16811.31765,16868.89403,16926.47033,16984.04646,17041.62232,17099.1976,17156.77142,17099.1976,17041.62232,16984.04646,16926.47032,16868.89403,16811.31765,16868.89403,16926.47033,16984.04646,17041.62232,17099.1976,17156.77142,17099.1976,17041.62232,16984.04646,16926.47032,16868.89403,16811.31765,16868.89403,16926.47032,16984.04646,17041.62232,17099.1976,17156.77142,17099.1976,17041.62232,16984.04646,16926.47032,16868.89403,16811.31765,16868.89403,16926.47033,16984.04646,17041.62232,17099.1976,17156.77142,17099.1976,17041.62232,16984.04646
54,36,37,,,17245.11089,17186.64706,17128.18901,17069.73082,17128.18901,17186.64706,17245.10487,17303.56225,17362.0188,17420.47322,17362.0188,17303.56225,17245.10487,17186.64706,17128.18901,17069.73082,17128.18901,17186.64706,17245.10487,17303.56225,17362.0188,17420.47322,17362.0188,17303.56225,17245.10487,17186.64706,17128.18901,17069.73082,17128.18901,17186.64706,17245.10487,17303.56225,17362.0188,17420.47322,17362.0188,17303.56225,17245.10487,17186.64706,17128.18901,17069.73082,17128.18901,17186.64706,17245.10487,17303.56225,17362.0188,17420.47322,17362.0188,17303.56225,17245.10487
55,37,23,,,10094.64821,10060.4121,10026.19046,9991.968706,10026.19046,10060.4121,10094.6336,10128.85481,10163.07541,10197.29452,10163.07541,10128.85481,10094.6336,10060.4121,10026.19046,9991.968706,10026.19046,10060.4121,10094.6336,10128.85481,10163.07541,10197.29452,10163.07541,10128.85481,10094.6336,10060.4121,10026.19046,9991.968706,10026.19046,10060.4121,10094.6336,10128.85481,10163.07541,10197.29452,10163.07541,10128.85481,10094.6336,10060.4121,10026.19046,9991.968706,10026.19046,10060.4121,10094.6336,10128.85481,10163.07541,10197.29452,10163.07541,10128.85481,10094.6336
56,37,38,,,12097.15873,12056.15716,12015.14999,11974.14274,12015.14999,12056.15716,12097.16425,12138.17114,12179.17768,12220.18329,12179.17768,12138.17114,12097.16425,12056.15716,12015.14999,11974.14274,12015.14999,12056.15716,12097.16425,12138.17114,12179.17768,12220.1833,12179.17768,12138.17114,12097.16425,12056.15716,12015.14999,11974.14274,12015.14999,12056.15716,12097.16425,12138.17114,12179.17768,12220.1833,12179.17768,12138.17114,12097.16425,12056.15716,12015.14999,11974.14274,12015.14999,12056.15716,12097.16425,12138.17114,12179.17768,12220.1833,12179.17768,12138.17114,12097.16425
57,38,21,,,9455.612901,9423.55105,9391.49714,9359.443125,9391.49714,9423.55105,9455.604802,9487.658271,9519.711137,9551.762511,9519.711137,9487.658269,9455.604802,9423.55105,9391.49714,9359.443125,9391.49714,9423.55105,9455.604802,9487.658271,9519.711137,9551.76251,9519.711139,9487.658271,9455.604804,9423.55105,9391.49714,9359.443125,9391.49714,9423.55105,9455.604804,9487.658271,9519.711137,9551.762511,9519.711137,9487.658271,9455.604804,9423.55105,9391.49714,9359.443125,9391.49714,9423.55105,9455.604802,9487.658271,9519.711137,9551.762512,9519.711138,9487.658271,9455.604802
58,38,39,,,4611.940721,4596.320382,4580.686654,4565.052896,4580.686654,4596.320382,4611.954055,4627.587634,4643.221024,4658.853933,4643.221024,4627.587634,4611.954055,4596.320382,4580.686654,4565.052896,4580.686654,4596.320382,4611.954055,4627.587634,4643.221023,4658.853933,4643.221024,4627.587634,4611.954055,4596.320382,4580.686654,4565.052896,4580.686654,4596.320382,4611.954055,4627.587634,4643.221024,4658.853933,4643.221024,4627.587634,4611.954055,4596.320382,4580.686654,4565.052896,4580.686654,4596.320382,4611.954055,4627.587634,4643.221024,4658.853933,4643.221024,4627.587635,4611.954055
59,39,20,,,8804.615088,8774.78811,8744.940916,8715.093615,8744.940916,8774.78811,8804.635133,8834.48184,8864.327924,8894.172409,8864.327923,8834.48184,8804.635133,8774.78811,8744.940913,8715.093615,8744.940916,8774.78811,8804.635133,8834.48184,8864.327924,8894.17241,8864.327924,8834.48184,8804.635133,8774.78811,8744.940913,8715.093615,8744.940916,8774.78811,8804.635133,8834.48184,8864.327924,8894.172409,8864.327924,8834.48184,8804.635133,8774.78811,8744.940916,8715.093615,8744.940916,8774.78811,8804.635133,8834.48184,8864.327924,8894.172409,8864.327924,8834.48184,8804.635133
60,40,39,,,6047.04484,6026.551418,6006.051949,5985.552411,6006.051949,6026.551418,6047.050767,6067.549899,6088.048588,6108.546168,6088.048589,6067.549899,6047.050767,6026.551418,6006.051949,5985.552411,6006.051949,6026.551418,6047.050767,6067.549899,6088.048589,6108.546169,6088.048589,6067.549899,6047.050767,6026.551418,6006.051949,5985.552411,6006.051949,6026.551416,6047.050767,6067.549898,6088.04859,6108.546169,6088.048588,6067.549898,6047.050767,6026.551418,6006.051949,5985.552409,6006.051949,6026.551418,6047.050767,6067.549899,6088.048589,6108.546169,6088.048589,6067.549898,6047.050767
61,41,40,,,6256.597385,6235.392747,6214.183561,6192.974341,6214.183561,6235.392747,6256.601869,6277.810883,6299.019682,6320.227923,6299.019682,6277.810883,6256.601867,6235.392747,6214.183561,6192.974341,6214.183561,6235.392747,6256.601867,6277.810883,6299.019682,6320.227923,6299.019682,6277.810883,6256.601867,6235.392747,6214.183561,6192.974341,6214.183561,6235.392745,6256.601867,6277.810883,6299.019682,6320.227924,6299.019682,6277.810883,6256.601867,6235.392747,6214.183561,6192.974341,6214.183561,6235.392747,6256.601869,6277.810883,6299.019683,6320.227923,6299.019682,6277.810883,6256.601867
62,41,38,,,7670.621413,7644.617996,7618.614736,7592.6114,7618.614736,7644.617996,7670.621139,7696.624083,7722.626608,7748.628073,7722.626608,7696.624083,7670.621139,7644.617996,7618.614736,7592.6114,7618.614736,7644.617996,7670.621139,7696.624083,7722.626608,7748.628073,7722.626608,7696.624083,7670.621139,7644.617996,7618.614734,7592.6114,7618.614736,7644.617996,7670.621139,7696.624083,7722.626608,7748.628073,7722.626608,7696.624083,7670.621139,7644.617996,7618.614736,7592.6114,7618.614736,7644.617996,7670.621139,7696.624083,7722.626608,7748.628074,7722.626609,7696.624083,7670.621139
63,42,41,,,14005.41075,13957.93775,13910.46117,13862.98451,13910.46117,13957.93775,14005.4142,14052.89042,14100.36619,14147.84081,14100.36619,14052.89042,14005.4142,13957.93775,13910.46117,13862.98451,13910.46117,13957.93775,14005.4142,14052.89042,14100.36619,14147.84081,14100.36619,14052.89042,14005.4142,13957.93775,13910.46117,13862.98451,13910.46117,13957.93775,14005.4142,14052.89042,14100.36619,14147.84081,14100.36619,14052.89042,14005.4142,13957.93775,13910.46117,13862.98451,13910.46117,13957.93775,14005.4142,14052.89042,14100.36619,14147.84081,14100.36619,14052.89042,14005.4142
64,42,37,,,8064.021883,8036.679294,8009.341308,7982.003301,8009.341308,8036.679294,8064.017257,8091.355168,8118.692971,8146.03047,8118.692971,8091.355168,8064.017257,8036.679294,8009.341308,7982.003301,8009.341308,8036.679294,8064.017257,8091.355168,8118.692971,8146.03047,8118.692971,8091.355168,8064.017257,8036.679294,8009.341308,7982.003301,8009.341308,8036.679294,8064.017257,8091.355168,8118.692971,8146.03047,8118.692971,8091.355168,8064.017257,8036.679294,8009.341308,7982.003301,8009.341308,8036.679294,8064.017257,8091.355168,8118.692971,8146.03047,8118.692973,8091.355168,8064.017257
65,111,42,,,25937.58988,25849.6611,25761.73414,25673.80708,25761.73414,25849.6611,25937.58791,26025.51445,26113.44043,26201.36494,26113.44043,26025.51446,25937.58791,25849.6611,25761.73414,25673.80708,25761.73414,25849.6611,25937.58791,26025.51446,26113.44043,26201.36495,26113.44043,26025.51446,25937.58791,25849.6611,25761.73414,25673.80708,25761.73414,25849.6611,25937.58791,26025.51445,26113.44043,26201.36494,26113.44043,26025.51446,25937.58791,25849.6611,25761.73414,25673.80708,25761.73414,25849.6611,25937.58791,26025.51445,26113.44043,26201.36495,26113.44043,26025.51446,25937.58791
66,43,36,,,17392.23703,17333.27735,17274.31637,17215.35547,17274.31637,17333.27735,17392.23844,17451.19969,17510.16127,17569.12362,17510.16127,17451.19969,17392.23844,17333.27735,17274.31637,17215.35547,17274.31637,17333.27735,17392.23844,17451.19969,17510.16127,17569.12362,17510.16127,17451.19969,17392.23844,17333.27735,17274.31637,17215.35547,17274.31637,17333.27735,17392.23844,17451.19969,17510.16127,17569.12362,17510.16127,17451.19969,17392.23844,17333.27735,17274.31637,17215.35547,17274.31637,17333.27735,17392.23844,17451.19969,17510.16128,17569.12362,17510.16127,17451.19969,17392.23844
67,44,43,,,71982.64654,71738.62594,71494.60824,71250.59042,71494.60824,71738.62594,71982.64349,72226.66071,72470.67733,72714.69224,72470.67734,72226.66071,71982.64349,71738.62594,71494.60824,71250.59042,71494.60824,71738.62594,71982.64349,72226.66071,72470.67734,72714.69224,72470.67734,72226.66071,71982.64349,71738.62594,71494.60824,71250.59042,71494.60824,71738.62594,71982.64349,72226.66071,72470.67733,72714.69224,72470.67734,72226.66071,71982.64349,71738.62594,71494.60824,71250.59042,71494.60824,71738.62594,71982.64349,72226.66071,72470.67734,72714.69224,72470.67734,72226.66071,71982.64349
69,45,44,,,73843.6274,73593.30466,73342.97857,73092.65236,73342.97857,73593.30466,73843.63064,74093.95629,74344.28127,74594.60454,74344.28127,74093.95629,73843.63064,73593.30466,73342.97857,73092.65236,73342.97857,73593.30466,73843.63064,74093.95629,74344.28127,74594.60454,74344.28127,74093.95629,73843.63064,73593.30466,73342.97857,73092.65236,73342.97857,73593.30466,73843.63064,74093.95629,74344.28127,74594.60455,74344.28127,74093.95629,73843.63064,73593.30466,73342.97857,73092.65236,73342.97857,73593.30466,73843.63064,74093.95629,74344.28127,74594.60454,74344.28127,74093.95629,73843.63064
71,31,45,,,28282.88386,28187.00671,28091.12714,27995.24745,28091.12714,28187.00671,28282.88598,28378.76478,28474.64261,28570.51791,28474.64261,28378.76477,28282.88598,28187.00671,28091.12714,27995.24745,28091.12714,28187.00671,28282.88598,28378.76478,28474.64261,28570.51791,28474.64261,28378.76478,28282.88598,28187.00671,28091.12714,27995.24745,28091.12714,28187.00671,28282.88598,28378.76478,28474.64261,28570.51791,28474.64261,28378.76478,28282.88598,28187.00671,28091.12714,27995.24745,28091.12714,28187.00671,28282.88598,28378.76478,28474.64261,28570.51791,28474.64261,28378.76478,28282.88598
72,46,31,,,61100.59507,60893.46887,60686.33948,60479.21,60686.3395,60893.46887,61100.59819,61307.72735,61514.85628,61721.98432,61514.85628,61307.72735,61100.59819,60893.46887,60686.33948,60479.21,60686.3395,60893.46887,61100.59819,61307.72735,61514.85628,61721.98432,61514.85628,61307.72735,61100.59819,60893.46887,60686.33948,60479.21,60686.33948,60893.46886,61100.59819,61307.72735,61514.85628,61721.98432,61514.85628,61307.72735,61100.59819,60893.46887,60686.3395,60479.21,60686.33948,60893.46886,61100.59819,61307.72735,61514.85628,61721.98432,61514.85628,61307.72735,61100.59819
73,46,47,,,50799.4333,50627.22285,50455.00789,50282.79311,50455.00789,50627.22285,50799.43791,50971.65323,51143.86895,51316.08553,51143.86895,50971.65323,50799.43791,50627.22285,50455.00789,50282.79311,50455.00789,50627.22285,50799.43791,50971.65323,51143.86895,51316.08554,51143.86895,50971.65323,50799.43791,50627.22285,50455.00789,50282.79311,50455.00789,50627.22285,50799.43791,50971.65323,51143.86895,51316.08553,51143.86895,50971.65323,50799.43791,50627.22285,50455.00789,50282.79311,50455.00789,50627.22285,50799.43791,50971.65323,51143.86895,51316.08553,51143.86895,50971.65323,50799.43791
74,47,45,,,47382.89137,47222.26902,47061.64568,46901.02241,47061.64568,47222.26901,47382.89247,47543.51609,47704.14008,47864.76485,47704.14008,47543.51609,47382.89247,47222.26901,47061.64568,46901.02241,47061.64568,47222.26901,47382.89247,47543.51609,47704.14008,47864.76485,47704.14008,47543.51609,47382.89247,47222.26901,47061.64568,46901.02241,47061.64568,47222.26901,47382.89247,47543.51609,47704.14008,47864.76485,47704.14008,47543.51609,47382.89247,47222.26901,47061.64568,46901.02241,47061.64568,47222.26902,47382.89247,47543.51609,47704.14008,47864.76485,47704.14008,47543.51609,47382.89247
75,47,48,,,1671.197066,1665.525355,1659.850186,1654.175072,1659.850186,1665.525355,1671.200579,1676.875862,1682.551206,1688.226614,1682.551206,1676.875861,1671.200579,1665.525355,1659.850186,1654.175072,1659.850186,1665.525355,1671.200579,1676.875863,1682.551206,1688.226614,1682.551206,1676.875862,1671.200579,1665.525355,1659.850186,1654.175072,1659.850186,1665.525355,1671.200579,1676.875862,1682.551206,1688.226613,1682.551206,1676.875862,1671.200579,1665.525355,1659.850186,1654.175072,1659.850186,1665.525355,1671.200579,1676.875862,1682.551206,1688.226613,1682.551206,1676.875862,1671.200579
78,49,43,,,19798.0999,19730.9869,19663.87314,19596.75933,19663.87315,19730.9869,19798.10054,19865.21399,19932.32704,19999.43906,19932.32704,19865.21399,19798.10054,19730.9869,19663.87314,19596.75933,19663.87314,19730.9869,19798.10054,19865.21399,19932.32704,19999.43906,19932.32704,19865.21399,19798.10055,19730.9869,19663.87314,19596.75933,19663.87314,19730.9869,19798.10055,19865.21399,19932.32704,19999.43906,19932.32704,19865.21399,19798.10055,19730.9869,19663.87314,19596.75933,19663.87314,19730.9869,19798.10054,19865.21399,19932.32704,19999.43906,19932.32704,19865.21399,19798.10054
79,49,50,,,16756.76586,16699.96402,16643.15987,16586.35566,16643.15987,16699.96402,16756.76807,16813.57191,16870.37536,16927.1778,16870.37536,16813.57191,16756.76807,16699.96402,16643.15987,16586.35566,16643.15987,16699.96402,16756.76807,16813.57191,16870.37536,16927.17779,16870.37536,16813.57191,16756.76807,16699.96402,16643.15987,16586.35566,16643.15987,16699.96402,16756.76807,16813.57191,16870.37536,16927.17779,16870.37536,16813.57191,16756.76807,16699.96402,16643.15987,16586.35566,16643.15987,16699.96402,16756.76807,16813.57191,16870.37536,16927.1778,16870.37537,16813.57191,16756.76807
80,50,41,,,4810.902944,4794.593121,4778.284056,4761.974961,4778.284056,4794.593121,4810.902142,4827.211073,4843.519825,4859.828118,4843.519825,4827.211073,4810.902142,4794.593121,4778.284056,4761.974961,4778.284056,4794.593121,4810.902142,4827.211072,4843.519826,4859.828117,4843.519825,4827.211073,4810.902142,4794.593121,4778.284056,4761.974961,4778.284056,4794.593121,4810.902143,4827.211073,4843.519825,4859.828118,4843.519825,4827.211073,4810.902142,4794.593121,4778.284056,4761.974961,4778.284056,4794.593121,4810.902142,4827.211073,4843.519826,4859.828118,4843.519825,4827.211073,4810.902142
81,50,51,,,7295.483281,7270.754877,7246.023799,7221.292676,7246.023799,7270.754877,7295.485899,7320.216821,7344.947516,7369.677653,7344.947516,7320.216821,7295.485899,7270.754877,7246.023799,7221.292676,7246.023799,7270.754877,7295.485899,7320.216821,7344.947516,7369.677652,7344.947516,7320.216821,7295.485899,7270.754877,7246.023799,7221.292676,7246.023799,7270.754877,7295.485899,7320.216821,7344.947516,7369.677652,7344.947516,7320.216821,7295.485899,7270.754877,7246.023799,7221.292676,7246.023799,7270.754877,7295.485899,7320.216821,7344.947516,7369.677653,7344.947516,7320.216821,7295.485899
82,51,40,,,2411.345212,2403.173011,2394.998329,2386.823611,2394.998329,2403.173011,2411.347635,2419.522151,2427.696446,2435.870183,2427.696446,2419.52215,2411.347636,2403.173012,2394.998329,2386.82361,2394.998329,2403.173011,2411.347636,2419.522151,2427.696446,2435.870182,2427.696446,2419.522151,2411.347635,2403.173011,2394.998329,2386.823611,2394.998329,2403.173011,2411.347636,2419.522151,2427.696446,2435.870183,2427.696446,2419.522151,2411.347635,2403.173011,2394.998329,2386.823611,2394.998329,2403.173011,2411.347635,2419.522151,2427.696446,2435.870183,2427.696446,2419.522151,2411.347635
84,54,52,,,3813.719126,3800.790385,3787.861257,3774.932156,3787.861257,3800.790383,3813.719541,3826.648756,3839.578069,3852.507621,3839.578068,3826.648756,3813.719541,3800.790383,3787.861257,3774.932154,3787.861257,3800.790382,3813.71954,3826.648757,3839.578069,3852.507621,3839.578069,3826.648757,3813.71954,3800.790385,3787.861257,3774.932156,3787.861257,3800.790382,3813.71954,3826.648757,3839.578068,3852.507621,3839.578069,3826.648757,3813.719541,3800.790383,3787.861257,3774.932154,3787.861257,3800.790383,3813.719541,3826.648757,3839.578069,3852.507621,3839.578069,3826.648756,3813.719541
85,62,53,,,1040.580754,1012.14128,1008.556629,1005.114455,1008.55663,1011.998801,1015.440976,1018.883148,1022.32532,1025.767494,1022.325321,1018.883148,1015.440976,1011.998801,1008.55663,1005.114455,1008.556629,1011.998801,1015.440975,1018.883148,1022.325321,1025.767494,1022.325321,1018.883148,1015.440976,1011.998802,1008.556631,1005.114455,1008.556629,1011.998802,1015.440976,1018.883148,1022.32532,1025.767493,1022.325321,1018.883148,1015.440976,1011.998801,1008.556629,1005.114455,1008.556629,1011.998802,1015.440976,1018.883148,1022.325321,1025.767494,1022.325321,1018.883148,1015.440976
86,55,54,,,8637.827521,8608.544582,8579.260673,8549.976825,8579.260673,8608.544582,8637.82857,8667.112673,8696.397002,8725.681856,8696.397002,8667.112673,8637.82857,8608.544582,8579.260673,8549.976822,8579.260673,8608.544582,8637.82857,8667.112673,8696.397002,8725.681854,8696.397004,8667.112673,8637.82857,8608.544584,8579.260673,8549.976825,8579.260673,8608.544584,8637.828568,8667.112673,8696.397002,8725.681854,8696.397003,8667.112675,8637.82857,8608.544584,8579.260673,8549.976825,8579.260673,8608.544584,8637.82857,8667.112673,8696.397003,8725.681856,8696.397002,8667.112673,8637.82857
89,56,55,,,7117.987486,7093.856549,7069.724642,7045.592783,7069.724642,7093.856549,7117.988532,7142.120638,7166.252968,7190.385821,7166.252969,7142.120641,7117.988532,7093.856549,7069.724642,7045.592784,7069.724642,7093.856549,7117.988532,7142.120638,7166.25297,7190.385823,7166.252971,7142.120638,7117.988534,7093.856551,7069.724642,7045.592784,7069.724642,7093.856549,7117.988532,7142.120641,7166.252969,7190.385821,7166.252971,7142.120638,7117.988532,7093.856549,7069.724642,7045.592783,7069.724642,7093.856551,7117.988532,7142.120638,7166.252969,7190.385821,7166.252969,7142.120641,7117.988532
91,57,56,,,2720.363467,2711.139728,2701.915019,2692.690364,2701.915019,2711.13973,2720.364512,2729.589417,2738.814545,2748.040199,2738.814544,2729.589418,2720.364514,2711.139728,2701.915019,2692.690367,2701.915019,2711.139728,2720.364514,2729.589417,2738.814545,2748.040199,2738.814546,2729.589418,2720.364513,2711.139729,2701.915019,2692.690364,2701.915019,2711.139728,2720.364511,2729.589418,2738.814545,2748.0402,2738.814546,2729.589418,2720.364514,2711.139728,2701.915019,2692.690364,2701.915019,2711.13973,2720.364513,2729.589418,2738.814545,2748.040199,2738.814545,2729.589418,2720.364513
93,58,57,,,15438.62466,15386.28583,15333.94474,15281.6037,15333.94474,15386.28583,15438.627,15490.96828,15543.30971,15595.65148,15543.30971,15490.96828,15438.627,15386.28583,15333.94474,15281.60371,15333.94474,15386.28583,15438.62701,15490.96827,15543.30971,15595.65149,15543.30971,15490.96827,15438.627,15386.28583,15333.94474,15281.6037,15333.94474,15386.28583,15438.627,15490.96827,15543.30971,15595.65149,15543.30971,15490.96828,15438.627,15386.28583,15333.94474,15281.6037,15333.94474,15386.28583,15438.627,15490.96827,15543.30971,15595.65148,15543.30971,15490.96827,15438.627
94,58,46,,,113921.4578,113535.2622,113149.0556,112762.849,113149.0556,113535.2622,113921.469,114307.676,114693.8832,115080.0905,114693.8832,114307.676,113921.469,113535.2622,113149.0556,112762.849,113149.0556,113535.2622,113921.469,114307.676,114693.8832,115080.0905,114693.8832,114307.676,113921.469,113535.2622,113149.0556,112762.849,113149.0556,113535.2622,113921.469,114307.676,114693.8832,115080.0905,114693.8832,114307.676,113921.469,113535.2622,113149.0556,112762.849,113149.0556,113535.2622,113921.469,114307.676,114693.8832,115080.0905,114693.8832,114307.676,113921.469
95,59,58,,,72149.35499,71904.7687,71660.17603,71415.58344,71660.17603,71904.7687,72149.36146,72393.95434,72638.54727,72883.1402,72638.54727,72393.95434,72149.36146,71904.7687,71660.17603,71415.58344,71660.17603,71904.7687,72149.36146,72393.95434,72638.54727,72883.14018,72638.54727,72393.95434,72149.36146,71904.7687,71660.17603,71415.58344,71660.17603,71904.7687,72149.36146,72393.95434,72638.54727,72883.1402,72638.54727,72393.95434,72149.36146,71904.7687,71660.17603,71415.58344,71660.17603,71904.7687,72149.36146,72393.95434,72638.54727,72883.14018,72638.54727,72393.95434,72149.36146
96,60,30,,,103635.7619,103284.4356,102933.0996,102581.7639,102933.0996,103284.4356,103635.7716,103987.108,104338.4445,104689.7812,104338.4445,103987.108,103635.7716,103284.4356,102933.0996,102581.7639,102933.0996,103284.4356,103635.7716,103987.108,104338.4444,104689.7812,104338.4445,103987.108,103635.7716,103284.4356,102933.0996,102581.7639,102933.0996,103284.4356,103635.7716,103987.108,104338.4445,104689.7812,104338.4445,103987.108,103635.7716,103284.4356,102933.0996,102581.7639,102933.0996,103284.4356,103635.7716,103987.108,104338.4445,104689.7812,104338.4445,103987.108,103635.7716
97,59,60,,,108752.8392,108384.1669,108015.485,107646.8032,108015.485,108384.1669,108752.849,109121.5313,109490.2138,109858.8966,109490.2138,109121.5313,108752.849,108384.1669,108015.485,107646.8032,108015.485,108384.1669,108752.849,109121.5313,109490.2138,109858.8966,109490.2138,109121.5313,108752.849,108384.1669,108015.485,107646.8032,108015.485,108384.1669,108752.849,109121.5313,109490.2138,109858.8966,109490.2138,109121.5313,108752.849,108384.1669,108015.485,107646.8032,108015.485,108384.1669,108752.849,109121.5313,109490.2138,109858.8966,109490.2138,109121.5313,108752.849
99,53,61,,,1068.179102,1053.248714,1049.613999,1046.031698,1049.614001,1053.1963,1056.7786,1060.3609,1063.943201,1067.525501,1063.943202,1060.360899,1056.7786,1053.1963,1049.614,1046.031698,1049.614,1053.1963,1056.778601,1060.3609,1063.943201,1067.525501,1063.943201,1060.3609,1056.778601,1053.1963,1049.614,1046.031698,1049.614,1053.1963,1056.7786,1060.360901,1063.943202,1067.5255,1063.9432,1060.3609,1056.7786,1053.196299,1049.613999,1046.031698,1049.613999,1053.1963,1056.7786,1060.3609,1063.9432,1067.5255,1063.943202,1060.360899,1056.7786
100,63,106,,,3056.40971,3048.564738,3038.213797,3027.844469,3038.213793,3048.583122,3058.952455,3069.321788,3079.691116,3090.060446,3079.691115,3069.321788,3058.952454,3048.583123,3038.213795,3027.844469,3038.213797,3048.583123,3058.952453,3069.321786,3079.691114,3090.06045,3079.691117,3069.321788,3058.952453,3048.583123,3038.213797,3027.844468,3038.213797,3048.583123,3058.952455,3069.321788,3079.691117,3090.060448,3079.691115,3069.321788,3058.952454,3048.583122,3038.213797,3027.844468,3038.213795,3048.583123,3058.952454,3069.321787,3079.691117,3090.06045,3079.691114,3069.321787,3058.952454
101,109,75,,,4364.727821,4347.912919,4333.105398,4318.316641,4333.105398,4347.894143,4362.682907,4377.471659,4392.260411,4407.049168,4392.26041,4377.471659,4362.682906,4347.894143,4333.105398,4318.316641,4333.105398,4347.894143,4362.682906,4377.471659,4392.26041,4407.049167,4392.260411,4377.471659,4362.682906,4347.894143,4333.105398,4318.316641,4333.105398,4347.894143,4362.682907,4377.471659,4392.26041,4407.049169,4392.26041,4377.471659,4362.682906,4347.894143,4333.105398,4318.316641,4333.105398,4347.894143,4362.682907,4377.471659,4392.260411,4407.049169,4392.26041,4377.471659,4362.682905
102,64,94,,,9701.843052,9668.45812,9635.572995,9602.687062,9635.572995,9668.458903,9701.344811,9734.230731,9767.116652,9800.002569,9767.116652,9734.230731,9701.344814,9668.458903,9635.572995,9602.687062,9635.572995,9668.458903,9701.344813,9734.230731,9767.116652,9800.002568,9767.116653,9734.230731,9701.344811,9668.458903,9635.572995,9602.687062,9635.572995,9668.458903,9701.344813,9734.230733,9767.116653,9800.00257,9767.116652,9734.230731,9701.344814,9668.458903,9635.572995,9602.687062,9635.572995,9668.458903,9701.344811,9734.230733,9767.116653,9800.002569,9767.116652,9734.230731,9701.344814
103,110,64,,,26943.29356,26851.96037,26760.62718,26669.29398,26760.62718,26851.96037,26943.29356,27034.62677,27125.95996,27217.29317,27125.95995,27034.62677,26943.29356,26851.96037,26760.62718,26669.29398,26760.62718,26851.96037,26943.29356,27034.62676,27125.95996,27217.29316,27125.95996,27034.62677,26943.29356,26851.96037,26760.62718,26669.29398,26760.62718,26851.96037,26943.29356,27034.62677,27125.95996,27217.29317,27125.95997,27034.62676,26943.29356,26851.96037,26760.62718,26669.29398,26760.62718,26851.96037,26943.29356,27034.62677,27125.95996,27217.29317,27125.95996,27034.62677,26943.29356
104,110,59,,,187339.4198,186704.3333,186069.2277,185434.1223,186069.2277,186704.3333,187339.4396,187974.5461,188609.6528,189244.7599,188609.6528,187974.5461,187339.4396,186704.3333,186069.2277,185434.1223,186069.2277,186704.3333,187339.4396,187974.5461,188609.6528,189244.7599,188609.6528,187974.5461,187339.4396,186704.3333,186069.2277,185434.1223,186069.2277,186704.3333,187339.4396,187974.5461,188609.6528,189244.7599,188609.6528,187974.5461,187339.4396,186704.3333,186069.2277,185434.1223,186069.2277,186704.3333,187339.4396,187974.5461,188609.6528,189244.7599,188609.6528,187974.5461,187339.4396
105,52,65,,,6775.754979,6752.785437,6729.815512,6706.845615,6729.815512,6752.785437,6775.755405,6798.725413,6821.695528,6844.665879,6821.695528,6798.725413,6775.755405,6752.785437,6729.815512,6706.845615,6729.815512,6752.785437,6775.755405,6798.725413,6821.695527,6844.665879,6821.695528,6798.725413,6775.755405,6752.785437,6729.815512,6706.845615,6729.815512,6752.785437,6775.755405,6798.725413,6821.695528,6844.665879,6821.695528,6798.725413,6775.755405,6752.785437,6729.815512,6706.845615,6729.815512,6752.785437,6775.755405,6798.725413,6821.695527,6844.665879,6821.695528,6798.725413,6775.755405
