Source,Target,Weight,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
59,58,-0.005678577,-0.005691715,-0.005672569,-0.005653209,-0.005672569,-0.005691929,-0.00571129,-0.00573065,-0.00575001,-0.005769371,-0.00575001,-0.00573065,-0.00571129,-0.005691929,-0.005672569,-0.005653209,-0.005672569,-0.005691929,-0.00571129,-0.00573065,-0.00575001,-0.005769371,-0.00575001,-0.00573065,-0.00571129,-0.005691929,-0.005672569,-0.005653209,-0.005672569,-0.005691929,-0.00571129,-0.00573065,-0.00575001,-0.005769371,-0.00575001,-0.00573065,-0.00571129,-0.005691929,-0.005672569,-0.005653209,-0.005672569,-0.005691929,-0.00571129,-0.00573065,-0.00575001,-0.005769371,-0.00575001,-0.00573065,-0.00571129
60,30,-0.011357117,-0.011345546,-0.01130708,-0.011268489,-0.01130708,-0.011345671,-0.011384262,-0.011422852,-0.011461443,-0.011500034,-0.011461443,-0.011422852,-0.011384262,-0.011345671,-0.01130708,-0.011268489,-0.01130708,-0.011345671,-0.011384262,-0.011422852,-0.011461443,-0.011500034,-0.011461443,-0.011422852,-0.011384262,-0.011345671,-0.01130708,-0.011268489,-0.01130708,-0.011345671,-0.011384262,-0.011422852,-0.011461443,-0.011500034,-0.011461443,-0.011422852,-0.011384262,-0.011345671,-0.01130708,-0.011268489,-0.01130708,-0.011345671,-0.011384262,-0.011422852,-0.011461443,-0.011500034,-0.011461443,-0.011422852,-0.011384262
59,60,-0.009875318,-0.009841926,-0.009808449,-0.009774973,-0.009808449,-0.009841926,-0.009875403,-0.009908879,-0.009942356,-0.00997583,-0.009942356,-0.009908879,-0.009875403,-0.009841926,-0.009808449,-0.009774973,-0.009808449,-0.009841926,-0.009875403,-0.009908879,-0.009942356,-0.00997583,-0.009942356,-0.009908879,-0.009875403,-0.009841926,-0.009808449,-0.009774973,-0.009808449,-0.009841926,-0.009875403,-0.009908879,-0.009942356,-0.00997583,-0.009942356,-0.009908879,-0.009875403,-0.009841926,-0.009808449,-0.009774973,-0.009808449,-0.009841926,-0.009875403,-0.009908879,-0.009942356,-0.00997583,-0.009942356,-0.009908879,-0.009875403
53,61,-0.006717707,-0.006635621,-0.006612712,-0.006590143,-0.006612712,-0.006635281,-0.00665785,-0.006680419,-0.006702988,-0.006725557,-0.006702988,-0.006680419,-0.00665785,-0.006635281,-0.006612712,-0.006590143,-0.006612712,-0.006635281,-0.00665785,-0.006680419,-0.006702988,-0.006725557,-0.006702988,-0.006680419,-0.00665785,-0.006635281,-0.006612712,-0.006590143,-0.006612712,-0.006635281,-0.00665785,-0.006680419,-0.006702988,-0.006725557,-0.006702988,-0.006680419,-0.00665785,-0.006635281,-0.006612712,-0.006590143,-0.006612712,-0.006635281,-0.00665785,-0.006680419,-0.006702988,-0.006725557,-0.006702988,-0.006680419,-0.00665785
63,106,-0.07620806,-0.07594971,-0.075691365,-0.075433016,-0.075691365,-0.07594971,-0.076208055,-0.076466404,-0.076724745,-0.07698309,-0.076724745,-0.076466404,-0.076208055,-0.07594971,-0.075691365,-0.075433016,-0.075691365,-0.07594971,-0.076208055,-0.076466404,-0.076724745,-0.07698309,-0.076724745,-0.076466404,-0.076208055,-0.07594971,-0.075691365,-0.075433016,-0.075691365,-0.07594971,-0.076208055,-0.076466404,-0.076724745,-0.07698309,-0.076724745,-0.076466404,-0.076208055,-0.07594971,-0.075691365,-0.075433016,-0.075691365,-0.07594971,-0.076208055,-0.076466404,-0.076724745,-0.07698309,-0.076724745,-0.076466404,-0.076208055
109,75,0.03399635,0.033881098,0.033765845,0.03365059,0.033765845,0.033881098,0.033996355,0.03411161,0.03422687,0.034342125,0.03422687,0.03411161,0.033996355,0.033881098,0.033765845,0.03365059,0.033765845,0.033881098,0.033996355,0.03411161,0.03422687,0.034342125,0.03422687,0.03411161,0.033996355,0.033881098,0.033765845,0.03365059,0.033765845,0.033881098,0.033996355,0.03411161,0.03422687,0.034342125,0.03422687,0.03411161,0.033996355,0.033881098,0.033765845,0.03365059,0.033765845,0.033881098,0.033996355,0.03411161,0.03422687,0.034342125,0.03422687,0.03411161,0.033996355
64,94,-0.010670521,-0.010634356,-0.010598187,-0.010562019,-0.010598187,-0.010634356,-0.010670525,-0.010706694,-0.010742863,-0.010779033,-0.010742863,-0.010706694,-0.010670525,-0.010634356,-0.010598187,-0.010562019,-0.010598187,-0.010634356,-0.010670525,-0.010706694,-0.010742863,-0.010779033,-0.010742863,-0.010706694,-0.010670525,-0.010634356,-0.010598187,-0.010562019,-0.010598187,-0.010634356,-0.010670525,-0.010706694,-0.010742863,-0.010779033,-0.010742863,-0.010706694,-0.010670525,-0.010634356,-0.010598187,-0.010562019,-0.010598187,-0.010634356,-0.010670525,-0.010706694,-0.010742863,-0.010779033,-0.010742863,-0.010706694,-0.010670525
110,64,1.0928309,1.0891262,1.0854216,1.0817169,1.0854216,1.0891262,1.092831,1.0965357,1.1002403,1.103945,1.1002403,1.0965357,1.092831,1.0891262,1.0854216,1.0817169,1.0854216,1.0891262,1.092831,1.0965357,1.1002403,1.103945,1.1002403,1.0965357,1.092831,1.0891262,1.0854216,1.0817169,1.0854216,1.0891262,1.092831,1.0965357,1.1002403,1.103945,1.1002403,1.0965357,1.092831,1.0891262,1.0854216,1.0817169,1.0854216,1.0891262,1.092831,1.0965357,1.1002403,1.103945,1.1002403,1.0965357,1.092831
110,59,-0.012974634,-0.01293049,-0.01288651,-0.012842529,-0.01288651,-0.01293049,-0.01297447,-0.013018451,-0.013062432,-0.013106415,-0.013062432,-0.013018451,-0.01297447,-0.01293049,-0.01288651,-0.012842529,-0.01288651,-0.01293049,-0.01297447,-0.013018451,-0.013062432,-0.013106415,-0.013062432,-0.013018451,-0.01297447,-0.01293049,-0.01288651,-0.012842529,-0.01288651,-0.01293049,-0.01297447,-0.013018451,-0.013062432,-0.013106415,-0.013062432,-0.013018451,-0.01297447,-0.01293049,-0.01288651,-0.012842529,-0.01288651,-0.01293049,-0.01297447,-0.013018451,-0.013062432,-0.013106415,-0.013062432,-0.013018451,-0.01297447
52,65,0.023290867,0.023211932,0.02313301,0.023054086,0.02313301,0.023211932,0.023290858,0.023369785,0.023448717,0.023527663,0.023448717,0.023369785,0.023290858,0.023211932,0.02313301,0.023054086,0.02313301,0.023211932,0.023290858,0.023369785,0.023448717,0.023527663,0.023448717,0.023369785,0.023290858,0.023211932,0.02313301,0.023054086,0.02313301,0.023211932,0.023290858,0.023369785,0.023448717,0.023527663,0.023448717,0.023369785,0.023290858,0.023211932,0.02313301,0.023054086,0.02313301,0.023211932,0.023290858,0.023369785,0.023448717,0.023527663,0.023448717,0.023369785,0.023290858
54,66,0.0036285,0.0036162,0.0036039,0.0035916,0.0036039,0.0036162,0.0036285,0.0036408,0.0036531,0.0036654,0.0036531,0.0036408,0.0036285,0.0036162,0.0036039,0.0035916,0.0036039,0.0036162,0.0036285,0.0036408,0.0036531,0.0036654,0.0036531,0.0036408,0.0036285,0.0036162,0.0036039,0.0035916,0.0036039,0.0036162,0.0036285,0.0036408,0.0036531,0.0036654,0.0036531,0.0036408,0.0036285,0.0036162,0.0036039,0.0035916,0.0036039,0.0036162,0.0036285,0.0036408,0.0036531,0.0036654,0.0036531,0.0036408,0.0036285
57,68,-0.0180127,-0.017951641,-0.017890582,-0.01782952,-0.017890582,-0.017951641,-0.0180127,-0.018073762,-0.018134821,-0.01819588,-0.018134821,-0.018073762,-0.0180127,-0.017951641,-0.017890582,-0.01782952,-0.017890582,-0.017951641,-0.0180127,-0.018073762,-0.018134821,-0.01819588,-0.018134821,-0.018073762,-0.0180127,-0.017951641,-0.017890582,-0.01782952,-0.017890582,-0.017951641,-0.0180127,-0.018073762,-0.018134821,-0.01819588,-0.018134821,-0.018073762,-0.0180127,-0.017951641,-0.017890582,-0.01782952,-0.017890582,-0.017951641,-0.0180127,-0.018073762,-0.018134821,-0.01819588,-0.018134821,-0.018073762,-0.0180127
58,69,-0.010747083,-0.010710576,-0.010674145,-0.010637715,-0.010674145,-0.010710576,-0.010747005,-0.010783436,-0.010819866,-0.010856299,-0.010819866,-0.010783436,-0.010747005,-0.010710576,-0.010674145,-0.010637715,-0.010674145,-0.010710576,-0.010747005,-0.010783436,-0.010819866,-0.010856299,-0.010819866,-0.010783436,-0.010747005,-0.010710576,-0.010674145,-0.010637715,-0.010674145,-0.010710576,-0.010747005,-0.010783436,-0.010819866,-0.010856299,-0.010819866,-0.010783436,-0.010747005,-0.010710576,-0.010674145,-0.010637715,-0.010674145,-0.010710576,-0.010747005,-0.010783436,-0.010819866,-0.010856299,-0.010819866,-0.010783436,-0.010747005
66,65,-0.014978884,-0.014928186,-0.01487741,-0.014826633,-0.01487741,-0.014928186,-0.014978962,-0.015029739,-0.015080514,-0.015131289,-0.015080514,-0.015029739,-0.014978962,-0.014928186,-0.01487741,-0.014826633,-0.01487741,-0.014928186,-0.014978962,-0.015029739,-0.015080514,-0.015131289,-0.015080514,-0.015029739,-0.014978962,-0.014928186,-0.01487741,-0.014826633,-0.01487741,-0.014928186,-0.014978962,-0.015029739,-0.015080514,-0.015131289,-0.015080514,-0.015029739,-0.014978962,-0.014928186,-0.01487741,-0.014826633,-0.01487741,-0.014928186,-0.014978962,-0.015029739,-0.015080514,-0.015131289,-0.015080514,-0.015029739,-0.014978962
67,66,0.00238207,0.002374054,0.002365977,0.0023579,0.002365977,0.002374054,0.002382131,0.002390208,0.002398283,0.002406357,0.002398283,0.002390208,0.002382131,0.002374054,0.002365977,0.0023579,0.002365977,0.002374054,0.002382131,0.002390208,0.002398283,0.002406357,0.002398283,0.002390208,0.002382131,0.002374054,0.002365977,0.0023579,0.002365977,0.002374054,0.002382131,0.002390208,0.002398283,0.002406357,0.002398283,0.002390208,0.002382131,0.002374054,0.002365977,0.0023579,0.002365977,0.002374054,0.002382131,0.002390208,0.002398283,0.002406357,0.002398283,0.002390208,0.002382131
68,67,-0.019947123,-0.01987964,-0.01981202,-0.019744398,-0.01981202,-0.01987964,-0.019947259,-0.020014878,-0.020082496,-0.020150112,-0.020082496,-0.020014878,-0.019947259,-0.01987964,-0.01981202,-0.019744398,-0.01981202,-0.01987964,-0.019947259,-0.020014878,-0.020082496,-0.020150112,-0.020082496,-0.020014878,-0.019947259,-0.01987964,-0.01981202,-0.019744398,-0.01981202,-0.01987964,-0.019947259,-0.020014878,-0.020082496,-0.020150112,-0.020082496,-0.020014878,-0.019947259,-0.01987964,-0.01981202,-0.019744398,-0.01981202,-0.01987964,-0.019947259,-0.020014878,-0.020082496,-0.020150112,-0.020082496,-0.020014878,-0.019947259
69,68,-0.004011791,-0.003998284,-0.003984687,-0.003971091,-0.003984687,-0.003998284,-0.004011881,-0.004025479,-0.004039079,-0.004052682,-0.004039079,-0.004025479,-0.004011881,-0.003998284,-0.003984687,-0.003971091,-0.003984687,-0.003998284,-0.004011881,-0.004025479,-0.004039079,-0.004052682,-0.004039079,-0.004025479,-0.004011881,-0.003998284,-0.003984687,-0.003971091,-0.003984687,-0.003998284,-0.004011881,-0.004025479,-0.004039079,-0.004052682,-0.004039079,-0.004025479,-0.004011881,-0.003998284,-0.003984687,-0.003971091,-0.003984687,-0.003998284,-0.004011881,-0.004025479,-0.004039079,-0.004052682,-0.004039079,-0.004025479,-0.004011881
65,70,0.014622074,0.014572776,0.014523206,0.014473637,0.014523206,0.014572776,0.014622346,0.014671914,0.01472148,0.014771042,0.01472148,0.014671914,0.014622346,0.014572776,0.014523206,0.014473637,0.014523206,0.014572776,0.014622346,0.014671914,0.01472148,0.014771042,0.01472148,0.014671914,0.014622346,0.014572776,0.014523206,0.014473637,0.014523206,0.014572776,0.014622346,0.014671914,0.01472148,0.014771042,0.01472148,0.014671914,0.014622346,0.014572776,0.014523206,0.014473637,0.014523206,0.014572776,0.014622346,0.014671914,0.01472148,0.014771042,0.01472148,0.014671914,0.014622346
66,112,-0.013039003,-0.012995186,-0.012950991,-0.012906796,-0.012950991,-0.012995186,-0.013039382,-0.01308358,-0.01312778,-0.013171985,-0.01312778,-0.01308358,-0.013039382,-0.012995186,-0.012950991,-0.012906796,-0.012950991,-0.012995186,-0.013039382,-0.01308358,-0.01312778,-0.013171985,-0.01312778,-0.01308358,-0.013039382,-0.012995186,-0.012950991,-0.012906796,-0.012950991,-0.012995186,-0.013039382,-0.01308358,-0.01312778,-0.013171985,-0.01312778,-0.01308358,-0.013039382,-0.012995186,-0.012950991,-0.012906796,-0.012950991,-0.012995186,-0.013039382,-0.01308358,-0.01312778,-0.013171985,-0.01312778,-0.01308358,-0.013039382
94,75,0.03623837,0.036115564,0.035992783,0.03587,0.035992783,0.036115564,0.03623835,0.036361136,0.03648393,0.03660674,0.03648393,0.036361136,0.03623835,0.036115564,0.035992783,0.03587,0.035992783,0.036115564,0.03623835,0.036361136,0.03648393,0.03660674,0.03648393,0.036361136,0.03623835,0.036115564,0.035992783,0.03587,0.035992783,0.036115564,0.03623835,0.036361136,0.03648393,0.03660674,0.03648393,0.036361136,0.03623835,0.036115564,0.035992783,0.03587,0.035992783,0.036115564,0.03623835,0.036361136,0.03648393,0.03660674,0.03648393,0.036361136,0.03623835
74,73,-0.00618031,-0.006158628,-0.006137676,-0.006116724,-0.006137676,-0.006158628,-0.006179578,-0.006200528,-0.006221475,-0.006242415,-0.006221475,-0.006200528,-0.006179578,-0.006158628,-0.006137676,-0.006116724,-0.006137676,-0.006158628,-0.006179578,-0.006200528,-0.006221475,-0.006242415,-0.006221475,-0.006200528,-0.006179578,-0.006158628,-0.006137676,-0.006116724,-0.006137676,-0.006158628,-0.006179578,-0.006200528,-0.006221475,-0.006242415,-0.006221475,-0.006200528,-0.006179578,-0.006158628,-0.006137676,-0.006116724,-0.006137676,-0.006158628,-0.006179578,-0.006200528,-0.006221475,-0.006242415,-0.006221475,-0.006200528,-0.006179578
69,74,-0.030802984,-0.030698212,-0.0305938,-0.030489385,-0.0305938,-0.030698212,-0.030802626,-0.030907039,-0.031011451,-0.031115863,-0.031011451,-0.030907039,-0.030802626,-0.030698212,-0.0305938,-0.030489385,-0.0305938,-0.030698212,-0.030802626,-0.030907039,-0.031011451,-0.031115863,-0.031011451,-0.030907039,-0.030802626,-0.030698212,-0.0305938,-0.030489385,-0.0305938,-0.030698212,-0.030802626,-0.030907039,-0.031011451,-0.031115863,-0.031011451,-0.030907039,-0.030802626,-0.030698212,-0.0305938,-0.030489385,-0.0305938,-0.030698212,-0.030802626,-0.030907039,-0.031011451,-0.031115863,-0.031011451,-0.030907039,-0.030802626
71,70,0.011183155,0.011145463,0.011107549,0.011069633,0.011107549,0.011145463,0.011183376,0.011221289,0.011259196,0.011297095,0.011259196,0.011221289,0.011183376,0.011145463,0.011107549,0.011069633,0.011107549,0.011145463,0.011183376,0.011221289,0.011259196,0.011297095,0.011259196,0.011221289,0.011183376,0.011145463,0.011107549,0.011069633,0.011107549,0.011145463,0.011183376,0.011221289,0.011259196,0.011297095,0.011259196,0.011221289,0.011183376,0.011145463,0.011107549,0.011069633,0.011107549,0.011145463,0.011183376,0.011221289,0.011259196,0.011297095,0.011259196,0.011221289,0.011183376
72,71,-0.026288165,-0.026198968,-0.026109867,-0.026020763,-0.026109867,-0.026198968,-0.026288072,-0.026377171,-0.026466273,-0.026555369,-0.026466273,-0.026377171,-0.026288072,-0.026198968,-0.026109867,-0.026020763,-0.026109867,-0.026198968,-0.026288072,-0.026377171,-0.026466273,-0.026555369,-0.026466273,-0.026377171,-0.026288072,-0.026198968,-0.026109867,-0.026020763,-0.026109867,-0.026198968,-0.026288072,-0.026377171,-0.026466273,-0.026555369,-0.026466273,-0.026377171,-0.026288072,-0.026198968,-0.026109867,-0.026020763,-0.026109867,-0.026198968,-0.026288072,-0.026377171,-0.026466273,-0.026555369,-0.026466273,-0.026377171,-0.026288072
73,72,0.015270035,0.015218361,0.015166595,0.015114827,0.015166595,0.015218361,0.015270125,0.015321886,0.01537364,0.015425378,0.01537364,0.015321886,0.015270125,0.015218361,0.015166595,0.015114827,0.015166595,0.015218361,0.015270125,0.015321886,0.01537364,0.015425378,0.01537364,0.015321886,0.015270125,0.015218361,0.015166595,0.015114827,0.015166595,0.015218361,0.015270125,0.015321886,0.01537364,0.015425378,0.01537364,0.015321886,0.015270125,0.015218361,0.015166595,0.015114827,0.015166595,0.015218361,0.015270125,0.015321886,0.01537364,0.015425378,0.01537364,0.015321886,0.015270125
82,83,-0.062316485,-0.06210525,-0.061894026,-0.0616828,-0.061894026,-0.06210525,-0.062316474,-0.062527694,-0.06273891,-0.06295011,-0.06273891,-0.062527694,-0.062316474,-0.06210525,-0.061894026,-0.0616828,-0.061894026,-0.06210525,-0.062316474,-0.062527694,-0.06273891,-0.06295011,-0.06273891,-0.062527694,-0.062316474,-0.06210525,-0.061894026,-0.0616828,-0.061894026,-0.06210525,-0.062316474,-0.062527694,-0.06273891,-0.06295011,-0.06273891,-0.062527694,-0.062316474,-0.06210525,-0.061894026,-0.0616828,-0.061894026,-0.06210525,-0.062316474,-0.062527694,-0.06273891,-0.06295011,-0.06273891,-0.062527694,-0.062316474
81,82,-0.07369169,-0.07344189,-0.073192105,-0.072942324,-0.073192105,-0.07344189,-0.07369167,-0.073941454,-0.07419123,-0.07444099,-0.07419123,-0.073941454,-0.07369167,-0.07344189,-0.073192105,-0.072942324,-0.073192105,-0.07344189,-0.07369167,-0.073941454,-0.07419123,-0.07444099,-0.07419123,-0.073941454,-0.07369167,-0.07344189,-0.073192105,-0.072942324,-0.073192105,-0.07344189,-0.07369167,-0.073941454,-0.07419123,-0.07444099,-0.07419123,-0.073941454,-0.07369167,-0.07344189,-0.073192105,-0.072942324,-0.073192105,-0.07344189,-0.07369167,-0.073941454,-0.07419123,-0.07444099,-0.07419123,-0.073941454,-0.07369167
80,81,0.022445641,0.022369517,0.02229336,0.022217203,0.02229336,0.022369517,0.022445677,0.02252184,0.022598008,0.022674186,0.022598008,0.02252184,0.022445677,0.022369517,0.02229336,0.022217203,0.02229336,0.022369517,0.022445677,0.02252184,0.022598008,0.022674186,0.022598008,0.02252184,0.022445677,0.022369517,0.02229336,0.022217203,0.02229336,0.022369517,0.022445677,0.02252184,0.022598008,0.022674186,0.022598008,0.02252184,0.022445677,0.022369517,0.02229336,0.022217203,0.02229336,0.022369517,0.022445677,0.02252184,0.022598008,0.022674186,0.022598008,0.02252184,0.022445677
76,74,-0.08916206,-0.08885981,-0.088557556,-0.0882553,-0.088557556,-0.08885981,-0.08916206,-0.089464314,-0.089766555,-0.09006879,-0.089766555,-0.089464314,-0.08916206,-0.08885981,-0.088557556,-0.0882553,-0.088557556,-0.08885981,-0.08916206,-0.089464314,-0.089766555,-0.09006879,-0.089766555,-0.089464314,-0.08916206,-0.08885981,-0.088557556,-0.0882553,-0.088557556,-0.08885981,-0.08916206,-0.089464314,-0.089766555,-0.09006879,-0.089766555,-0.089464314,-0.08916206,-0.08885981,-0.088557556,-0.0882553,-0.088557556,-0.08885981,-0.08916206,-0.089464314,-0.089766555,-0.09006879,-0.089766555,-0.089464314,-0.08916206
79,80,-0.011677699,-0.01163813,-0.011598573,-0.011559017,-0.011598573,-0.01163813,-0.011677689,-0.01171725,-0.011756815,-0.011796394,-0.011756815,-0.01171725,-0.011677689,-0.01163813,-0.011598573,-0.011559017,-0.011598573,-0.01163813,-0.011677689,-0.01171725,-0.011756815,-0.011796394,-0.011756815,-0.01171725,-0.011677689,-0.01163813,-0.011598573,-0.011559017,-0.011598573,-0.01163813,-0.011677689,-0.01171725,-0.011756815,-0.011796394,-0.011756815,-0.01171725,-0.011677689,-0.01163813,-0.011598573,-0.011559017,-0.011598573,-0.01163813,-0.011677689,-0.01171725,-0.011756815,-0.011796394,-0.011756815,-0.01171725,-0.011677689
76,79,0.06595372,0.065730095,0.06550644,0.06528279,0.06550644,0.065730095,0.065953754,0.06617741,0.06640109,0.06662479,0.06640109,0.06617741,0.065953754,0.065730095,0.06550644,0.06528279,0.06550644,0.065730095,0.065953754,0.06617741,0.06640109,0.06662479,0.06640109,0.06617741,0.065953754,0.065730095,0.06550644,0.06528279,0.06550644,0.065730095,0.065953754,0.06617741,0.06640109,0.06662479,0.06640109,0.06617741,0.065953754,0.065730095,0.06550644,0.06528279,0.06550644,0.065730095,0.065953754,0.06617741,0.06640109,0.06662479,0.06640109,0.06617741,0.065953754
78,79,-0.11446003,-0.114072,-0.113683954,-0.11329591,-0.113683954,-0.114072,-0.11446004,-0.11484809,-0.11523613,-0.11562419,-0.11523613,-0.11484809,-0.11446004,-0.114072,-0.113683954,-0.11329591,-0.113683954,-0.114072,-0.11446004,-0.11484809,-0.11523613,-0.11562419,-0.11523613,-0.11484809,-0.11446004,-0.114072,-0.113683954,-0.11329591,-0.113683954,-0.114072,-0.11446004,-0.11484809,-0.11523613,-0.11562419,-0.11523613,-0.11484809,-0.11446004,-0.114072,-0.113683954,-0.11329591,-0.113683954,-0.114072,-0.11446004,-0.11484809,-0.11523613,-0.11562419,-0.11523613,-0.11484809,-0.11446004
77,78,-0.11933737,-0.118932806,-0.11852823,-0.11812365,-0.11852823,-0.118932806,-0.11933739,-0.11974196,-0.12014654,-0.120551124,-0.12014654,-0.11974196,-0.11933739,-0.118932806,-0.11852823,-0.11812365,-0.11852823,-0.118932806,-0.11933739,-0.11974196,-0.12014654,-0.120551124,-0.12014654,-0.11974196,-0.11933739,-0.118932806,-0.11852823,-0.11812365,-0.11852823,-0.118932806,-0.11933739,-0.11974196,-0.12014654,-0.120551124,-0.12014654,-0.11974196,-0.11933739,-0.118932806,-0.11852823,-0.11812365,-0.11852823,-0.118932806,-0.11933739,-0.11974196,-0.12014654,-0.120551124,-0.12014654,-0.11974196,-0.11933739
77,76,-0.12401999,-0.12359955,-0.1231791,-0.12275866,-0.1231791,-0.12359955,-0.12402,-0.12444046,-0.12486091,-0.12528136,-0.12486091,-0.12444046,-0.12402,-0.12359955,-0.1231791,-0.12275866,-0.1231791,-0.12359955,-0.12402,-0.12444046,-0.12486091,-0.12528136,-0.12486091,-0.12444046,-0.12402,-0.12359955,-0.1231791,-0.12275866,-0.1231791,-0.12359955,-0.12402,-0.12444046,-0.12486091,-0.12528136,-0.12486091,-0.12444046,-0.12402,-0.12359955,-0.1231791,-0.12275866,-0.1231791,-0.12359955,-0.12402,-0.12444046,-0.12486091,-0.12528136,-0.12486091,-0.12444046,-0.12402
110,77,-0.11541809,-0.115026824,-0.11463555,-0.114244275,-0.11463555,-0.115026824,-0.1154181,-0.11580937,-0.11620065,-0.116591915,-0.11620065,-0.11580937,-0.1154181,-0.115026824,-0.11463555,-0.114244275,-0.11463555,-0.115026824,-0.1154181,-0.11580937,-0.11620065,-0.116591915,-0.11620065,-0.11580937,-0.1154181,-0.115026824,-0.11463555,-0.114244275,-0.11463555,-0.115026824,-0.1154181,-0.11580937,-0.11620065,-0.116591915,-0.11620065,-0.11580937,-0.1154181,-0.115026824,-0.11463555,-0.114244275,-0.11463555,-0.115026824,-0.1154181,-0.11580937,-0.11620065,-0.116591915,-0.11620065,-0.11580937,-0.1154181
83,84,-0.1856166,-0.18498734,-0.18435806,-0.18372877,-0.18435806,-0.18498734,-0.18561663,-0.18624592,-0.1868752,-0.1875045,-0.1868752,-0.18624592,-0.18561663,-0.18498734,-0.18435806,-0.18372877,-0.18435806,-0.18498734,-0.18561663,-0.18624592,-0.1868752,-0.1875045,-0.1868752,-0.18624592,-0.18561663,-0.18498734,-0.18435806,-0.18372877,-0.18435806,-0.18498734,-0.18561663,-0.18624592,-0.1868752,-0.1875045,-0.1868752,-0.18624592,-0.18561663,-0.18498734,-0.18435806,-0.18372877,-0.18435806,-0.18498734,-0.18561663,-0.18624592,-0.1868752,-0.1875045,-0.1868752,-0.18624592,-0.18561663
82,86,-0.071670085,-0.07142711,-0.07118411,-0.07094112,-0.07118411,-0.07142711,-0.07167011,-0.07191311,-0.07215612,-0.07239913,-0.07215612,-0.07191311,-0.07167011,-0.07142711,-0.07118411,-0.07094112,-0.07118411,-0.07142711,-0.07167011,-0.07191311,-0.07215612,-0.07239913,-0.07215612,-0.07191311,-0.07167011,-0.07142711,-0.07118411,-0.07094112,-0.07118411,-0.07142711,-0.07167011,-0.07191311,-0.07215612,-0.07239913,-0.07215612,-0.07191311,-0.07167011,-0.07142711,-0.07118411,-0.07094112,-0.07118411,-0.07142711,-0.07167011,-0.07191311,-0.07215612,-0.07239913,-0.07215612,-0.07191311,-0.07167011
81,87,-0.107035644,-0.10667279,-0.10630993,-0.10594707,-0.10630993,-0.10667279,-0.10703565,-0.10739851,-0.10776137,-0.10812422,-0.10776137,-0.10739851,-0.10703565,-0.10667279,-0.10630993,-0.10594707,-0.10630993,-0.10667279,-0.10703565,-0.10739851,-0.10776137,-0.10812422,-0.10776137,-0.10739851,-0.10703565,-0.10667279,-0.10630993,-0.10594707,-0.10630993,-0.10667279,-0.10703565,-0.10739851,-0.10776137,-0.10812422,-0.10776137,-0.10739851,-0.10703565,-0.10667279,-0.10630993,-0.10594707,-0.10630993,-0.10667279,-0.10703565,-0.10739851,-0.10776137,-0.10812422,-0.10776137,-0.10739851,-0.10703565
85,26,-0.033570495,-0.033456676,-0.033342835,-0.033228993,-0.033342835,-0.033456676,-0.033570517,-0.03368436,-0.033798214,-0.03391208,-0.033798214,-0.03368436,-0.033570517,-0.033456676,-0.033342835,-0.033228993,-0.033342835,-0.033456676,-0.033570517,-0.03368436,-0.033798214,-0.03391208,-0.033798214,-0.03368436,-0.033570517,-0.033456676,-0.033342835,-0.033228993,-0.033342835,-0.033456676,-0.033570517,-0.03368436,-0.033798214,-0.03391208,-0.033798214,-0.03368436,-0.033570517,-0.033456676,-0.033342835,-0.033228993,-0.033342835,-0.033456676,-0.033570517,-0.03368436,-0.033798214,-0.03391208,-0.033798214,-0.03368436,-0.033570517
86,84,-0.06361804,-0.0634024,-0.06318676,-0.062971115,-0.06318676,-0.0634024,-0.063618034,-0.06383367,-0.064049296,-0.0642649,-0.064049296,-0.06383367,-0.063618034,-0.0634024,-0.06318676,-0.062971115,-0.06318676,-0.0634024,-0.063618034,-0.06383367,-0.064049296,-0.0642649,-0.064049296,-0.06383367,-0.063618034,-0.0634024,-0.06318676,-0.062971115,-0.06318676,-0.0634024,-0.063618034,-0.06383367,-0.064049296,-0.0642649,-0.064049296,-0.06383367,-0.063618034,-0.0634024,-0.06318676,-0.062971115,-0.06318676,-0.0634024,-0.063618034,-0.06383367,-0.064049296,-0.0642649,-0.064049296,-0.06383367,-0.063618034
87,86,-0.06435944,-0.064141296,-0.06392314,-0.063705,-0.06392314,-0.064141296,-0.06435945,-0.06457762,-0.06479579,-0.06501401,-0.06479579,-0.06457762,-0.06435945,-0.064141296,-0.06392314,-0.063705,-0.06392314,-0.064141296,-0.06435945,-0.06457762,-0.06479579,-0.06501401,-0.06479579,-0.06457762,-0.06435945,-0.064141296,-0.06392314,-0.063705,-0.06392314,-0.064141296,-0.06435945,-0.06457762,-0.06479579,-0.06501401,-0.06479579,-0.06457762,-0.06435945,-0.064141296,-0.06392314,-0.063705,-0.06392314,-0.064141296,-0.06435945,-0.06457762,-0.06479579,-0.06501401,-0.06479579,-0.06457762,-0.06435945
