,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
238,-17.07307,-17.073034,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025,-17.073025
239,-18.998365,-18.998226,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209,-18.998209
240,-19.118385,-19.118246,-19.118237,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227,-19.118227
241,-19.627695,-19.627565,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546,-19.627546
242,-20.26186,-20.26172,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702,-20.261702
243,-20.205286,-20.205147,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128,-20.205128
244,-26.774788,-26.77438,-26.774323,-26.774323,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315,-26.774315
245,-26.837173,-26.836761,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708,-26.836708
246,-26.682446,-26.682034,-26.68198,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969,-26.681969
247,-26.405895,-26.405487,-26.40543,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422,-26.405422
248,-25.145927,-25.1455,-25.145443,-25.145443,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435,-25.145435
249,-25.056046,-25.055607,-25.055561,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553,-25.055553
250,-21.713306,-21.712898,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852,-21.712852
251,-18.457031,-18.456688,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642,-18.456642
252,-18.396229,-18.395882,-18.395847,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836,-18.395836
253,-16.043,-16.042694,-16.042667,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656,-16.042656
254,-14.328838,-14.32856,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529,-14.328529
255,-14.424999,-14.424728,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702,-14.424702
256,-14.32877,-14.328503,-14.328472,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645,-14.3284645
257,-12.254646,-12.254433,-12.254414,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406,-12.254406
258,-8.588036,-8.58794,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933,-8.587933
259,-7.6139755,-7.6139183,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107,-7.6139107
260,-9.149742,-9.149693,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685,-9.149685
261,-12.184856,-12.184643,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616,-12.184616
262,-12.770832,-12.77079,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782,-12.770782
263,-12.387728,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701,-12.387701
264,-12.194168,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395,-12.1941395
265,-15.064531,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512,-15.064512
266,-16.363876,-16.363857,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385,-16.36385
267,-14.535131,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112,-14.535112
268,-13.461988,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969,-13.461969
269,-13.058926,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907,-13.058907
270,-13.01556,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541,-13.015541
271,-20.145535,-20.145395,-20.145386,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376,-20.145376
272,-20.10324,-20.1031,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309,-20.10309
273,-17.280275,-17.280163,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146,-17.280146
274,-15.9923,-15.9921875,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218,-15.99218
275,-14.983904,-14.98381,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801,-14.983801
276,-14.814705,-14.814611,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602,-14.814602
277,-17.860817,-17.860697,-17.860687,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678,-17.860678
278,-16.522516,-16.522387,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377,-16.522377
279,-16.563753,-16.563633,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623,-16.563623
280,-16.311293,-16.311155,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146,-16.311146
281,-10.578255,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226,-10.578226
282,-10.115829,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801,-10.115801
283,-9.959682,-9.959663,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654,-9.959654
