Id,Source,Target,Weight,Unnamed: 4,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
48,33,26,0.008529828,,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873,0.008529873
49,33,35,0.01426399,,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983,0.014263983
51,34,27,0.000860751,,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641,0.000860641
52,35,36,0.02183946,,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472,0.021839472
53,36,24,0.003140835,,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807,-0.003140807
54,36,37,0.030986294,,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276,-0.030986276
55,37,23,0.006985791,,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816,-0.006985816
56,37,38,0.06384711,,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711,0.06384711
57,38,21,0.010213442,,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438,-0.010213438
58,38,39,0.07354052,,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052,0.07354052
59,39,20,0.07518748,,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749,0.07518749
60,40,39,0.046875756,,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756,0.046875756
61,41,40,0.060850088,,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088,0.060850088
62,41,38,0.12527768,,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768,0.12527768
63,42,41,0.006809811,,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691,-0.006809691
64,42,37,0.00152238,,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239,0.001522239
65,111,42,0.009987431,,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453,-0.009987453
66,43,36,0.013153761,,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786,0.013153786
67,44,43,0.02403347,,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476,0.024033476
69,45,44,0.012621964,,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977,0.012621977
71,31,45,0.023625964,,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977,0.023625977
72,46,31,0.017533153,,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315,-0.01753315
73,46,47,0.023438811,,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883,0.02343883
74,47,45,0.048758622,,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626,0.048758626
75,47,48,0.015056025,,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022,-0.015056022
78,49,43,0.07104865,,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865,0.07104865
79,49,50,0.02998272,,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723,0.029982723
80,50,41,0.048899926,,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926,0.048899926
81,50,51,0.03565256,,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563,0.035652563
82,51,40,0.002502329,,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329,0.002502329
84,54,52,0.0544056,,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056,0.0544056
85,62,53,0.00286398,,0.002798414,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031,0.002798031
86,55,54,0.015249787,,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026,0.01525026
89,56,55,0.014321787,,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226,0.01432226
91,57,56,0.010669788,,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026,0.01067026
93,58,57,0.020295087,,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803,0.020295803
94,58,46,0.010824607,,0.01083062,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665,0.010830665
95,59,58,0.005775358,,0.005807877,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091,0.005808091
96,60,30,0.011550057,,0.01157709,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215,0.011577215
97,59,60,0.010043027,,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112,0.010043112
99,53,61,0.006830586,,0.006771035,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695,0.006770695
100,63,106,0.077505395,,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539,0.07750539
101,109,75,0.03457693,,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693,-0.03457693
102,64,94,0.010850558,,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563,0.010850563
