,Unnamed: 0_x,Id,Source,Target,Unnamed: 0_y,Weight,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
89,89,104,110,59,6,187336.2386,186701.1565,186066.0512,185430.9463,186066.0512,186701.1565,187336.2619,187971.3679,188606.4742,189241.5805,188606.4742,187971.3679,187336.262,186701.1565,186066.0512,185430.9463,186066.0512,186701.1565,187336.2619,187971.3679,188606.4742,189241.5805,188606.4742,187971.3679,187336.2619,186701.1565,186066.0512,185430.9463,186066.0512,186701.1565,187336.2619,187971.3679,188606.4742,189241.5805,188606.4742,187971.3679,187336.262,186701.1565,186066.0512,185430.9463,186066.0512,186701.1565,187336.262,187971.3679,188606.4742,189241.5805,188606.4742,187971.3679,187336.262
90,90,105,52,65,7,6775.490998,6752.521508,6729.551412,6706.581397,6729.551412,6752.52151,6775.491712,6798.462128,6821.432931,6844.404667,6821.432931,6798.462128,6775.491712,6752.52151,6729.551412,6706.581397,6729.551412,6752.521508,6775.491712,6798.462128,6821.432931,6844.404667,6821.432932,6798.462128,6775.491712,6752.52151,6729.551412,6706.581397,6729.551412,6752.521508,6775.491712,6798.462128,6821.432931,6844.404667,6821.432931,6798.462128,6775.491712,6752.52151,6729.551412,6706.581397,6729.551412,6752.52151,6775.491712,6798.462128,6821.432931,6844.404667,6821.432931,6798.462128,6775.491712
91,91,106,54,66,8,8511.803099,8482.947058,8454.090086,8425.233214,8454.090086,8482.947058,8511.804176,8540.661543,8569.519379,8598.37832,8569.519379,8540.661543,8511.804176,8482.947058,8454.090086,8425.233217,8454.090086,8482.947058,8511.804176,8540.661543,8569.519379,8598.37832,8569.519379,8540.661543,8511.804176,8482.947058,8454.090086,8425.233217,8454.090086,8482.947058,8511.804176,8540.661543,8569.519379,8598.37832,8569.519379,8540.661541,8511.804176,8482.947058,8454.090086,8425.23321,8454.090086,8482.947058,8511.804176,8540.661543,8569.519379,8598.37832,8569.519379,8540.661543,8511.804176
92,92,108,57,68,9,15586.14025,15533.30202,15480.4615,15427.62099,15480.4615,15533.30202,15586.14247,15638.98281,15691.8229,15744.66231,15691.8229,15638.98281,15586.14247,15533.30202,15480.4615,15427.62099,15480.4615,15533.30202,15586.14247,15638.98281,15691.8229,15744.66231,15691.8229,15638.98281,15586.14247,15533.30202,15480.4615,15427.62099,15480.4615,15533.30202,15586.14247,15638.98281,15691.8229,15744.66231,15691.8229,15638.98281,15586.14247,15533.30202,15480.4615,15427.62099,15480.4615,15533.30202,15586.14247,15638.98281,15691.8229,15744.66231,15691.8229,15638.98281,15586.14247
93,93,109,58,69,10,31189.62218,31083.88717,30978.14796,30872.40871,30978.14796,31083.88717,31189.62635,31295.36542,31401.10413,31506.8419,31401.10413,31295.36542,31189.62635,31083.88717,30978.14796,30872.40871,30978.14796,31083.88717,31189.62635,31295.36542,31401.10413,31506.8419,31401.10413,31295.36542,31189.62635,31083.88717,30978.14796,30872.40871,30978.14796,31083.88717,31189.62634,31295.36542,31401.10413,31506.8419,31401.10413,31295.36542,31189.62635,31083.88717,30978.14796,30872.40871,30978.14796,31083.88717,31189.62635,31295.36542,31401.10413,31506.8419,31401.10413,31295.36542,31189.62635
94,94,110,66,65,12,627.0047919,624.879202,622.7542859,620.6294343,622.7542861,624.8792017,627.0042223,629.1294293,631.2550105,633.3815273,631.2550119,629.129429,627.0042219,624.8792016,622.7542857,620.6294343,622.7542859,624.8792017,627.0042231,629.1294286,631.2550104,633.3815287,631.2550106,629.1294298,627.0042231,624.879202,622.7542859,620.6294341,622.754285,624.8792016,627.0042225,629.1294284,631.2550116,633.3815277,631.2550112,629.1294286,627.0042215,624.8792019,622.7542859,620.6294341,622.7542861,624.8792014,627.0042222,629.1294288,631.2550105,633.3815272,631.255011,629.1294297,627.0042218
95,95,111,67,66,13,2801.014211,2791.519569,2782.026021,2772.5326,2782.026019,2791.51957,2801.01333,2810.507468,2820.002368,2829.499158,2820.002368,2810.507469,2801.01333,2791.51957,2782.02602,2772.5326,2782.026021,2791.519569,2801.01333,2810.507468,2820.002369,2829.499161,2820.002369,2810.50747,2801.01333,2791.519569,2782.026021,2772.532601,2782.02602,2791.51957,2801.01333,2810.507468,2820.002369,2829.499158,2820.002368,2810.507467,2801.013329,2791.519569,2782.026021,2772.5326,2782.026021,2791.51957,2801.013329,2810.507469,2820.002368,2829.499161,2820.002368,2810.507469,2801.01333
96,96,112,68,67,14,5334.356273,5316.274218,5298.193072,5280.11205,5298.193069,5316.274218,5334.355584,5352.437322,5370.519824,5388.604213,5370.519825,5352.437323,5334.355585,5316.274218,5298.19307,5280.11205,5298.193072,5316.274218,5334.355585,5352.437323,5370.519824,5388.604214,5370.519824,5352.437324,5334.355584,5316.274218,5298.193074,5280.11205,5298.193074,5316.274218,5334.355584,5352.437323,5370.519825,5388.604213,5370.519823,5352.437323,5334.355584,5316.274218,5298.193074,5280.112051,5298.193072,5316.274218,5334.355585,5352.437322,5370.519823,5388.604216,5370.519823,5352.437322,5334.355586
97,97,113,69,68,15,23033.40407,22955.32139,22877.23732,22799.15338,22877.23732,22955.32139,23033.40559,23111.49007,23189.57507,23267.66126,23189.57507,23111.49007,23033.40559,22955.32139,22877.23732,22799.15338,22877.23732,22955.32139,23033.4056,23111.49007,23189.57507,23267.66126,23189.57507,23111.49007,23033.4056,22955.32139,22877.23732,22799.15338,22877.23732,22955.32139,23033.40559,23111.49007,23189.57507,23267.66126,23189.57507,23111.49007,23033.40559,22955.32138,22877.23732,22799.15338,22877.23732,22955.32139,23033.40559,23111.49007,23189.57507,23267.66126,23189.57507,23111.49007,23033.40559
98,98,114,65,70,16,7919.430915,7892.583518,7865.735144,7838.886782,7865.735144,7892.583518,7919.431907,7946.280318,7973.128737,7999.977153,7973.128737,7946.280318,7919.431907,7892.583518,7865.735144,7838.886782,7865.735144,7892.583518,7919.431907,7946.280318,7973.128737,7999.977153,7973.128738,7946.280318,7919.431909,7892.583518,7865.735144,7838.886782,7865.735144,7892.583518,7919.431909,7946.280318,7973.128737,7999.977154,7973.128737,7946.280318,7919.431907,7892.583518,7865.735144,7838.886782,7865.735144,7892.583518,7919.431907,7946.280318,7973.128737,7999.977153,7973.128737,7946.280318,7919.431907
99,99,115,66,112,17,10437.23223,10401.84894,10366.46419,10331.07949,10366.46419,10401.84894,10437.23371,10472.61855,10508.00346,10543.38854,10508.00347,10472.61855,10437.23372,10401.84894,10366.46419,10331.07949,10366.46419,10401.84894,10437.23372,10472.61855,10508.00346,10543.38854,10508.00346,10472.61855,10437.23372,10401.84894,10366.46419,10331.07949,10366.46419,10401.84894,10437.23372,10472.61855,10508.00346,10543.38854,10508.00347,10472.61855,10437.23371,10401.84894,10366.46419,10331.07949,10366.46419,10401.84894,10437.23372,10472.61855,10508.00347,10543.38854,10508.00346,10472.61855,10437.23372
100,100,116,94,75,18,2060.678379,2041.886466,2034.889431,2027.944413,2034.889431,2041.834443,2048.779459,2055.724475,2062.66949,2069.614505,2062.669489,2055.724474,2048.779459,2041.834444,2034.889431,2027.944413,2034.889431,2041.834442,2048.779459,2055.724475,2062.669489,2069.614505,2062.669489,2055.724474,2048.779459,2041.834442,2034.889431,2027.944413,2034.889431,2041.834443,2048.779459,2055.724475,2062.66949,2069.614504,2062.669489,2055.724474,2048.779459,2041.834444,2034.889431,2027.944413,2034.889431,2041.834442,2048.77946,2055.724475,2062.66949,2069.614505,2062.669489,2055.724474,2048.779459
101,101,118,74,73,19,30164.33363,30062.07696,29959.81781,29857.55875,29959.81781,30062.07696,30164.3361,30266.59536,30368.85469,30471.11418,30368.85468,30266.59536,30164.3361,30062.07696,29959.81781,29857.55875,29959.81781,30062.07696,30164.3361,30266.59536,30368.85468,30471.11418,30368.85469,30266.59536,30164.3361,30062.07696,29959.81781,29857.55875,29959.81781,30062.07696,30164.3361,30266.59536,30368.85469,30471.11418,30368.85468,30266.59536,30164.3361,30062.07696,29959.81781,29857.55875,29959.81781,30062.07696,30164.3361,30266.59536,30368.85468,30471.11418,30368.85469,30266.59536,30164.3361
102,102,119,69,74,20,55500.84779,55312.6985,55124.54362,54936.38881,55124.54362,55312.6985,55500.85348,55689.00861,55877.16393,56065.31949,55877.16393,55689.00861,55500.85348,55312.6985,55124.54362,54936.38881,55124.54362,55312.6985,55500.85348,55689.00862,55877.16393,56065.3195,55877.16393,55689.00861,55500.85348,55312.6985,55124.54362,54936.38881,55124.54362,55312.6985,55500.85348,55689.00862,55877.16393,56065.31949,55877.16393,55689.00862,55500.85348,55312.6985,55124.54362,54936.38881,55124.54362,55312.6985,55500.85348,55689.00861,55877.16393,56065.31949,55877.16393,55689.00861,55500.85348
103,103,120,71,70,22,9338.498556,9306.840761,9275.181979,9243.52322,9275.181979,9306.840761,9338.499553,9370.158361,9401.817182,9433.475996,9401.817182,9370.158361,9338.499553,9306.840761,9275.181979,9243.523217,9275.181979,9306.840761,9338.499553,9370.158361,9401.817182,9433.475996,9401.817182,9370.158361,9338.499553,9306.840761,9275.181979,9243.52322,9275.181979,9306.840761,9338.499553,9370.158361,9401.817182,9433.475995,9401.817182,9370.158361,9338.499553,9306.840761,9275.181979,9243.523217,9275.181979,9306.840761,9338.499553,9370.158361,9401.817182,9433.475996,9401.817182,9370.158361,9338.499553
104,104,121,72,71,23,26230.09589,26141.17557,26052.25286,25963.33019,26052.25286,26141.17557,26230.09837,26319.02119,26407.94414,26496.86722,26407.94414,26319.02119,26230.09837,26141.17558,26052.25286,25963.33019,26052.25286,26141.17557,26230.09837,26319.02119,26407.94413,26496.86722,26407.94414,26319.02119,26230.09837,26141.17558,26052.25286,25963.33019,26052.25286,26141.17557,26230.09837,26319.0212,26407.94414,26496.86722,26407.94414,26319.02119,26230.09837,26141.17557,26052.25286,25963.33019,26052.25286,26141.17558,26230.09837,26319.02119,26407.94414,26496.86722,26407.94414,26319.02119,26230.09837
105,105,122,73,72,24,28782.43412,28684.86183,28587.28713,28489.71243,28587.28711,28684.86183,28782.43661,28880.01145,28977.58637,29075.16147,28977.58638,28880.01145,28782.43661,28684.86183,28587.28711,28489.71243,28587.28711,28684.86183,28782.43661,28880.01145,28977.58638,29075.16147,28977.58638,28880.01145,28782.43661,28684.86183,28587.28711,28489.71243,28587.28711,28684.86183,28782.43661,28880.01145,28977.58638,29075.16147,28977.58638,28880.01145,28782.43661,28684.86183,28587.28713,28489.71243,28587.28713,28684.86183,28782.43661,28880.01145,28977.58637,29075.16147,28977.58638,28880.01145,28782.43661
106,106,126,82,83,25,4226.890047,4212.572002,4198.24271,4183.913282,4198.24271,4212.572002,4226.901073,4241.229764,4255.557709,4269.883882,4255.557708,4241.229767,4226.901073,4212.572002,4198.24271,4183.913282,4198.24271,4212.572002,4226.901073,4241.229765,4255.557709,4269.883881,4255.557709,4241.229764,4226.901073,4212.572002,4198.24271,4183.913282,4198.24271,4212.572002,4226.901073,4241.229763,4255.557708,4269.883881,4255.557708,4241.229763,4226.901073,4212.572002,4198.24271,4183.913282,4198.24271,4212.572002,4226.901073,4241.229764,4255.557709,4269.883882,4255.557709,4241.229764,4226.901073
107,107,127,81,82,26,14425.93521,14377.03167,14328.12664,14279.22153,14328.12664,14377.03167,14425.93658,14474.84126,14523.74548,14572.64858,14523.74548,14474.84126,14425.93657,14377.03167,14328.12664,14279.22153,14328.12664,14377.03167,14425.93658,14474.84126,14523.74548,14572.64858,14523.74548,14474.84126,14425.93658,14377.03167,14328.12664,14279.22153,14328.12664,14377.03167,14425.93658,14474.84126,14523.74548,14572.64858,14523.74548,14474.84126,14425.93657,14377.03167,14328.12664,14279.22153,14328.12664,14377.03167,14425.93658,14474.84126,14523.74548,14572.64858,14523.74548,14474.84126,14425.93657
108,108,128,80,81,27,31625.89175,31518.68129,31411.4675,31304.25351,31411.4675,31518.68129,31625.89471,31733.10742,31840.31883,31947.5269,31840.31883,31733.10742,31625.89471,31518.68129,31411.4675,31304.2535,31411.4675,31518.68129,31625.89471,31733.10742,31840.31883,31947.52689,31840.31883,31733.10742,31625.89472,31518.68129,31411.4675,31304.25351,31411.4675,31518.68129,31625.89471,31733.10742,31840.31883,31947.52689,31840.31883,31733.10742,31625.89471,31518.68129,31411.4675,31304.2535,31411.4675,31518.68129,31625.89472,31733.10741,31840.31883,31947.52689,31840.31883,31733.10742,31625.89471
109,109,129,76,74,28,88216.69813,87917.64292,87618.57977,87319.51676,87618.57977,87917.64295,88216.70636,88515.76994,88814.83379,89113.89803,88814.83379,88515.76994,88216.70636,87917.64295,87618.57977,87319.51676,87618.57977,87917.64292,88216.70636,88515.76994,88814.83379,89113.89803,88814.83379,88515.76994,88216.70636,87917.64292,87618.57977,87319.51676,87618.57977,87917.64292,88216.70636,88515.76994,88814.83379,89113.89803,88814.83379,88515.76994,88216.70636,87917.64292,87618.57977,87319.51676,87618.57977,87917.64295,88216.70636,88515.76994,88814.83379,89113.89803,88814.83379,88515.76994,88216.70636
110,110,130,79,80,30,51982.00109,51805.77995,51629.55021,51453.32004,51629.55022,51805.77995,51982.00876,52158.2359,52334.45961,52510.67466,52334.45961,52158.2359,51982.00876,51805.77995,51629.55021,51453.32004,51629.55021,51805.77995,51982.00876,52158.2359,52334.45961,52510.67466,52334.45961,52158.2359,51982.00876,51805.77995,51629.55022,51453.32003,51629.55021,51805.77995,51982.00876,52158.2359,52334.45961,52510.67466,52334.45961,52158.2359,51982.00876,51805.77995,51629.55022,51453.32004,51629.55021,51805.77995,51982.00876,52158.2359,52334.45961,52510.67466,52334.45961,52158.2359,51982.00876
111,111,131,76,79,31,25413.39677,25327.23523,25241.06633,25154.8976,25241.06633,25327.23523,25413.40425,25499.57348,25585.74296,25671.91292,25585.74296,25499.57348,25413.40425,25327.23523,25241.06633,25154.8976,25241.06633,25327.23523,25413.40425,25499.57348,25585.74296,25671.9129,25585.74296,25499.57348,25413.40425,25327.23523,25241.06633,25154.89759,25241.06633,25327.23523,25413.40425,25499.57348,25585.74295,25671.9129,25585.74296,25499.57348,25413.40425,25327.23523,25241.06634,25154.8976,25241.06633,25327.23523,25413.40425,25499.57347,25585.74296,25671.91291,25585.74296,25499.57348,25413.40426
112,112,133,78,79,32,65761.56304,65538.62752,65315.68373,65092.73996,65315.68373,65538.62752,65761.57127,65984.51475,66207.45779,66430.39929,66207.45779,65984.51475,65761.57127,65538.62752,65315.68373,65092.73996,65315.68373,65538.62752,65761.57127,65984.51475,66207.45779,66430.39928,66207.45779,65984.51475,65761.57127,65538.62752,65315.68373,65092.73996,65315.68373,65538.62752,65761.57127,65984.51475,66207.45779,66430.39928,66207.45779,65984.51475,65761.57127,65538.62752,65315.68373,65092.73996,65315.68373,65538.62752,65761.57127,65984.51475,66207.45779,66430.39929,66207.45779,65984.51475,65761.57127
113,113,134,77,78,33,120651.2428,120242.2235,119833.1872,119424.1512,119833.1872,120242.2235,120651.2599,121060.2965,121469.3334,121878.3702,121469.3334,121060.2965,120651.2599,120242.2235,119833.1872,119424.1512,119833.1872,120242.2235,120651.2599,121060.2965,121469.3334,121878.3702,121469.3334,121060.2965,120651.2599,120242.2235,119833.1872,119424.1512,119833.1872,120242.2235,120651.2599,121060.2965,121469.3334,121878.3702,121469.3334,121060.2965,120651.2599,120242.2235,119833.1872,119424.1512,119833.1872,120242.2235,120651.2599,121060.2965,121469.3334,121878.3702,121469.3334,121060.2965,120651.2599
114,114,135,77,76,34,121577.8685,121165.7102,120753.5366,120341.3632,120753.5366,121165.7102,121577.8842,121990.0587,122402.2336,122814.4094,122402.2336,121990.0587,121577.8842,121165.7102,120753.5366,120341.3632,120753.5366,121165.7102,121577.8842,121990.0587,122402.2336,122814.4094,122402.2336,121990.0587,121577.8842,121165.7102,120753.5366,120341.3632,120753.5366,121165.7102,121577.8842,121990.0587,122402.2336,122814.4094,122402.2336,121990.0587,121577.8842,121165.7102,120753.5366,120341.3632,120753.5366,121165.7102,121577.8842,121990.0587,122402.2336,122814.4094,122402.2336,121990.0587,121577.8842
115,115,136,110,77,35,244681.5278,243852.0368,243022.5138,242192.9911,243022.5138,243852.0368,244681.5604,245511.0847,246340.6097,247170.1356,246340.6097,245511.0847,244681.5604,243852.0368,243022.5138,242192.9911,243022.5138,243852.0368,244681.5604,245511.0847,246340.6097,247170.1356,246340.6097,245511.0847,244681.5604,243852.0368,243022.5138,242192.9911,243022.5138,243852.0368,244681.5604,245511.0847,246340.6097,247170.1356,246340.6097,245511.0847,244681.5604,243852.0368,243022.5138,242192.9911,243022.5138,243852.0368,244681.5604,245511.0847,246340.6097,247170.1356,246340.6097,245511.0847,244681.5604
116,116,137,83,84,36,1916.567955,1910.081706,1903.584016,1897.086192,1903.584016,1910.081706,1916.579177,1923.076268,1929.572611,1936.067185,1929.572612,1923.076268,1916.579177,1910.081706,1903.584017,1897.086192,1903.584016,1910.081706,1916.579178,1923.076268,1929.572613,1936.067185,1929.572613,1923.076268,1916.579177,1910.081706,1903.584016,1897.086192,1903.584016,1910.081706,1916.579177,1923.076268,1929.572612,1936.067185,1929.572613,1923.076267,1916.579177,1910.081706,1903.584016,1897.086192,1903.584017,1910.081706,1916.579177,1923.076267,1929.572613,1936.067185,1929.572612,1923.076268,1916.579177
117,117,138,82,86,37,2962.459849,2952.403583,2942.358637,2932.313755,2942.358636,2952.403584,2962.448625,2972.493818,2982.539294,2992.585419,2982.539294,2972.493818,2962.448625,2952.403584,2942.358637,2932.313755,2942.358637,2952.403584,2962.448625,2972.493818,2982.539294,2992.585418,2982.539294,2972.493818,2962.448625,2952.403584,2942.358636,2932.313755,2942.358637,2952.403584,2962.448625,2972.493818,2982.539294,2992.585418,2982.539294,2972.493819,2962.448625,2952.403584,2942.358637,2932.313755,2942.358636,2952.403584,2962.448625,2972.493818,2982.539294,2992.585418,2982.539292,2972.493818,2962.448625
118,118,139,81,87,38,13455.69832,13410.08377,13364.46741,13318.85093,13364.46742,13410.08377,13455.69987,13501.31553,13546.9303,13592.54287,13546.9303,13501.31553,13455.69987,13410.08377,13364.46742,13318.85093,13364.46741,13410.08377,13455.69987,13501.31553,13546.9303,13592.54286,13546.9303,13501.31553,13455.69987,13410.08377,13364.46742,13318.85093,13364.46742,13410.08377,13455.69987,13501.31553,13546.9303,13592.54287,13546.9303,13501.31553,13455.69987,13410.08377,13364.46742,13318.85093,13364.46741,13410.08377,13455.69987,13501.31553,13546.9303,13592.54287,13546.9303,13501.31553,13455.69987
119,119,140,85,26,40,29556.71169,29456.50691,29356.29582,29256.08485,29356.29582,29456.50691,29556.71818,29656.92966,29757.14148,29857.35388,29757.14148,29656.92967,29556.71818,29456.50691,29356.29582,29256.08487,29356.29582,29456.50691,29556.71818,29656.92966,29757.14148,29857.35389,29757.14148,29656.92967,29556.71818,29456.50691,29356.29582,29256.08487,29356.29582,29456.50691,29556.71818,29656.92966,29757.14148,29857.35389,29757.14148,29656.92967,29556.71818,29456.50691,29356.29582,29256.08487,29356.29582,29456.50691,29556.71818,29656.92967,29757.14148,29857.35389,29757.14148,29656.92967,29556.71818
120,120,141,86,84,41,2916.057018,2906.193924,2896.309614,2886.425117,2896.309616,2906.193924,2916.077935,2925.961437,2935.843953,2945.724135,2935.843954,2925.961438,2916.077935,2906.193924,2896.309613,2886.425117,2896.309614,2906.193924,2916.077934,2925.961437,2935.843954,2945.724135,2935.843954,2925.961437,2916.077934,2906.193924,2896.309614,2886.425118,2896.309613,2906.193924,2916.077934,2925.961436,2935.843953,2945.724135,2935.843952,2925.961437,2916.077934,2906.193924,2896.309615,2886.425117,2896.309613,2906.193924,2916.077935,2925.961436,2935.843953,2945.724135,2935.843953,2925.961436,2916.077935
121,121,142,87,86,42,8126.890531,8099.327316,8071.77655,8044.225996,8071.77655,8099.327314,8126.878445,8154.430194,8181.983193,8209.53933,8181.983194,8154.430197,8126.878445,8099.327314,8071.77655,8044.225996,8071.77655,8099.327314,8126.878445,8154.430194,8181.983194,8209.539328,8181.983192,8154.430194,8126.878445,8099.327314,8071.77655,8044.225996,8071.77655,8099.327316,8126.878445,8154.430194,8181.983193,8209.539329,8181.983193,8154.430196,8126.878445,8099.327314,8071.77655,8044.225996,8071.77655,8099.327313,8126.878445,8154.430194,8181.983194,8209.539329,8181.983193,8154.430194,8126.878445
122,122,143,84,88,43,699.3207498,696.9827521,694.6119565,692.2408353,694.6119561,696.9827525,699.3530336,701.722426,704.0900849,706.4536414,704.0900857,701.7224257,699.353034,696.9827529,694.6119569,692.2408361,694.6119569,696.9827534,699.3530343,701.7224258,704.0900863,706.4536428,704.090086,701.7224265,699.3530342,696.9827527,694.6119567,692.2408364,694.6119574,696.9827525,699.3530344,701.7224265,704.0900865,706.4536424,704.0900871,701.7224261,699.3530333,696.9827531,694.6119561,692.2408366,694.6119567,696.9827527,699.353033,701.7224262,704.0900856,706.4536418,704.0900865,701.7224263,699.3530341
123,123,144,90,88,44,3522.884559,3510.961589,3499.019874,3487.078124,3499.019874,3510.961591,3522.903255,3534.844831,3546.786205,3558.72702,3546.786204,3534.844832,3522.903255,3510.961591,3499.019874,3487.078121,3499.019874,3510.96159,3522.903256,3534.844831,3546.786204,3558.72702,3546.786204,3534.844831,3522.903255,3510.96159,3499.019873,3487.078121,3499.019874,3510.96159,3522.903256,3534.84483,3546.786204,3558.72702,3546.786203,3534.844832,3522.903256,3510.96159,3499.019874,3487.078126,3499.019874,3510.96159,3522.903256,3534.844831,3546.786204,3558.72702,3546.786204,3534.844831,3522.903256
124,124,145,89,24,45,5885.030364,5865.063677,5845.093854,5825.124415,5845.093856,5865.063675,5885.034035,5905.005253,5924.978051,5944.954517,5924.978053,5905.005253,5885.034036,5865.063677,5845.093854,5825.124415,5845.093854,5865.063677,5885.034035,5905.005253,5924.978054,5944.954517,5924.978055,5905.005253,5885.034036,5865.063677,5845.093854,5825.124415,5845.093856,5865.063677,5885.034036,5905.005253,5924.978052,5944.954519,5924.978052,5905.005253,5885.034036,5865.063675,5845.093856,5825.124415,5845.093856,5865.063675,5885.034035,5905.005252,5924.978053,5944.954518,5924.978054,5905.005253,5885.034036
125,125,146,86,90,46,354.3766942,353.1247575,351.9181478,350.7120168,351.9181487,353.1247571,354.3321161,355.5407608,356.7519196,357.9691954,356.7519192,355.5407613,354.3321174,353.1247577,351.9181479,350.7120185,351.9181483,353.1247582,354.3321184,355.5407612,356.751919,357.9691949,356.7519188,355.5407611,354.3321172,353.1247582,351.9181488,350.7120172,351.9181488,353.1247586,354.3321171,355.5407609,356.7519192,357.9691967,356.7519185,355.540761,354.3321168,353.1247588,351.9181483,350.7120175,351.9181486,353.1247579,354.3321171,355.5407611,356.7519186,357.9691963,356.7519195,355.5407619,354.3321171
126,126,147,91,90,47,9019.69398,8989.124447,8958.549947,8927.97525,8958.549943,8989.124447,9019.698665,9050.272353,9080.845039,9111.415206,9080.845038,9050.272357,9019.698665,8989.124447,8958.549943,8927.97525,8958.54994,8989.124447,9019.698665,9050.272355,9080.845038,9111.415204,9080.845037,9050.272355,9019.698665,8989.124447,8958.549943,8927.97525,8958.549943,8989.124447,9019.698665,9050.272353,9080.845037,9111.415206,9080.845036,9050.272355,9019.698665,8989.124447,8958.549943,8927.97525,8958.54994,8989.124447,9019.698665,9050.272357,9080.845038,9111.415206,9080.845038,9050.272355,9019.698665
127,127,148,87,91,48,1298.188729,1293.776534,1289.377709,1284.979256,1289.377709,1293.776534,1298.175961,1302.576453,1306.979084,1311.387052,1306.979083,1302.576453,1298.175961,1293.776533,1289.377708,1284.979256,1289.377708,1293.776534,1298.175961,1302.576453,1306.979084,1311.387051,1306.979084,1302.576453,1298.175961,1293.776534,1289.377709,1284.979256,1289.377708,1293.776534,1298.17596,1302.576453,1306.979084,1311.387052,1306.979084,1302.576453,1298.175961,1293.776534,1289.377708,1284.979256,1289.377709,1293.776534,1298.175961,1302.576453,1306.979084,1311.387051,1306.979083,1302.576453,1298.175961
128,128,149,91,98,49,12798.36036,12754.96935,12711.58761,12668.20608,12711.58761,12754.96935,12798.35139,12841.73398,12885.11769,12928.50423,12885.11769,12841.73398,12798.35139,12754.96935,12711.58761,12668.20607,12711.58761,12754.96935,12798.35139,12841.73398,12885.11769,12928.50423,12885.11769,12841.73398,12798.35139,12754.96935,12711.58761,12668.20607,12711.58761,12754.96935,12798.35139,12841.73398,12885.11769,12928.50423,12885.11769,12841.73398,12798.35139,12754.96935,12711.58761,12668.20607,12711.58761,12754.96935,12798.35139,12841.73398,12885.11769,12928.50423,12885.11769,12841.73398,12798.35139
129,129,150,100,98,51,26369.29578,26279.90806,26190.52113,26101.13447,26190.52113,26279.90806,26369.29528,26458.68323,26548.07255,26637.46563,26548.07255,26458.68323,26369.29528,26279.90806,26190.52113,26101.13447,26190.52113,26279.90806,26369.29528,26458.68323,26548.07255,26637.46563,26548.07255,26458.68323,26369.29528,26279.90806,26190.52113,26101.13447,26190.52113,26279.90806,26369.29528,26458.68323,26548.07255,26637.46563,26548.07255,26458.68323,26369.29528,26279.90806,26190.52113,26101.13448,26190.52113,26279.90806,26369.29528,26458.68323,26548.07255,26637.46563,26548.07255,26458.68323,26369.29528
130,130,151,113,100,52,4222.348444,4208.040741,4193.739867,4179.439302,4193.739867,4208.040741,4222.342152,4236.644552,4250.949026,4265.258859,4250.949026,4236.644552,4222.342152,4208.04074,4193.739867,4179.439302,4193.739864,4208.04074,4222.342152,4236.644552,4250.949027,4265.25886,4250.949026,4236.644552,4222.342152,4208.040741,4193.739867,4179.439302,4193.739864,4208.04074,4222.342152,4236.644552,4250.949027,4265.25886,4250.949026,4236.644553,4222.342152,4208.04074,4193.739864,4179.439302,4193.739864,4208.04074,4222.342152,4236.644552,4250.949026,4265.258859,4250.949026,4236.644554,4222.342152
131,131,152,104,100,53,30372.36048,30269.41097,30166.45948,30063.50669,30166.45948,30269.41097,30372.36031,30475.30594,30578.2441,30681.16351,30578.2441,30475.30593,30372.36031,30269.41097,30166.45948,30063.50669,30166.45948,30269.41097,30372.36031,30475.30593,30578.2441,30681.16351,30578.24409,30475.30593,30372.36031,30269.41097,30166.45948,30063.50669,30166.45948,30269.41097,30372.36031,30475.30594,30578.2441,30681.1635,30578.2441,30475.30594,30372.36031,30269.41097,30166.45948,30063.50669,30166.45948,30269.41097,30372.36031,30475.30593,30578.2441,30681.16351,30578.24409,30475.30593,30372.36031
132,132,153,79,104,54,31045.29102,30940.03748,30834.77373,30729.51066,30834.77373,30940.03748,31045.30223,31150.56865,31255.83822,31361.11539,31255.83822,31150.56865,31045.30223,30940.03748,30834.77373,30729.51066,30834.77373,30940.03748,31045.30223,31150.56865,31255.83822,31361.11539,31255.83822,31150.56865,31045.30223,30940.03749,30834.77373,30729.51066,30834.77373,30940.03748,31045.30223,31150.56865,31255.83822,31361.11539,31255.83822,31150.56865,31045.30223,30940.03748,30834.77373,30729.51066,30834.77373,30940.03748,31045.30223,31150.56865,31255.83822,31361.11539,31255.83822,31150.56865,31045.30223
133,133,154,105,104,55,19359.42924,19293.80677,19228.18308,19162.55882,19228.18308,19293.80677,19359.42952,19425.05063,19490.66847,19556.27802,19490.66847,19425.05063,19359.42952,19293.80677,19228.18308,19162.55882,19228.18308,19293.80677,19359.42952,19425.05063,19490.66847,19556.27802,19490.66847,19425.05063,19359.42952,19293.80677,19228.18308,19162.55882,19228.18308,19293.80677,19359.42952,19425.05063,19490.66847,19556.27802,19490.66847,19425.05063,19359.42952,19293.80677,19228.18308,19162.55882,19228.18308,19293.80677,19359.42952,19425.05063,19490.66847,19556.27803,19490.66847,19425.05063,19359.42952
