Source,Target,Diff1,Diff2,Diff3,Diff4,Diff5,Diff6,Diff7,Diff8,Diff9,Diff10,Diff11,Diff12,Diff13,Diff14,Diff15,Diff16,Diff17,Diff18,Diff19,Diff20,Diff21,Diff22,Diff23,Diff24,Diff25,Diff26,Diff27,Diff28,Diff29,Diff30,Diff31,Diff32,Diff33,Diff34,Diff35,Diff36,Diff37,Diff38,Diff39,Diff40,Diff41,Diff42,Diff43,Diff44,Diff45,Diff46,Diff47,Diff48,Diff49,Diff50,Diff51,Diff52,Diff53,Diff54,Diff55,Diff56,Diff57,Diff58,Diff59,Diff60,Diff61,Diff62,Diff63,Diff64,Diff65,Diff66,Diff67,Diff68,Diff69,Diff70,Diff71,Diff72,Diff73,Diff74,Diff75,Diff76,Diff77,Diff78,Diff79,Diff80,Diff81,Diff82,Diff83,Diff84,Diff85,Diff86,Diff87,Diff88,Diff89,Diff90,Diff91,Diff92,Diff93,Diff94,Diff95,Diff96,Diff97,Diff98,Diff99,Diff100,Diff101,Diff102,Diff103,Diff104,Diff105,Diff106,Diff107,Diff108,Diff109,Diff110,Diff111,Diff112,Diff113
53,61,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,-0.001563,1.00E-05,1.10E-05,1.10E-05,1.10E-05,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.330349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,0.579651,-0.260349,-0.200349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.000349,-0.001563,-0.001563,-0.069014,1.30E-05,1.50E-05,1.30E-05,1.30E-05,1.20E-05,-0.001563,1.20E-05,1.20E-05,1.20E-05,1.00E-05,1.20E-05,1.20E-05,1.20E-05,1.00E-05,1.20E-05,-0.000349,-0.000349,1.20E-05,0.215286,1.20E-05,1.20E-05,1.20E-05,1.20E-05,1.20E-05,1.20E-05,1.20E-05,1.20E-05,1.30E-05,1.20E-05,1.20E-05,-0.215334,-0.039946,-0.089827,-0.136539,1.60E-05,1.00E-05,-0.001563,1.20E-05
63,106,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,-5.00E-06,-5.00E-06,-5.00E-06,-5.00E-06,-5.00E-06,-5.00E-06,-5.00E-06,-5.00E-06,-5.00E-06,-5.00E-06,-0.000233,-5.00E-06,-5.00E-06,-6.00E-06,-6.00E-06,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.313103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.283103,0.363103,-0.636897,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,0.003103,-0.000233,-0.000233,0.25253,-7.00E-06,-7.00E-06,-7.00E-06,-6.00E-06,-6.00E-06,-0.000233,-6.00E-06,-6.00E-06,-6.00E-06,-5.00E-06,-6.00E-06,-6.00E-06,-6.00E-06,-5.00E-06,-6.00E-06,0.003103,0.003103,-6.00E-06,0.239967,-6.00E-06,-6.00E-06,-6.00E-06,-6.00E-06,-6.00E-06,-6.00E-06,-6.00E-06,-6.00E-06,-6.00E-06,-6.00E-06,-6.00E-06,0.392532,-0.043699,-0.097448,-0.150295,-7.00E-06,-5.00E-06,-0.000233,-6.00E-06
109,75,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,0,0,0,0,0,0,0,0,0,0,9.00E-05,0,0,0,0,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,0.32669,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,0.31669,0.29669,0.20669,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,-0.00331,9.00E-05,9.00E-05,0.41268,0,0,0,0,0,9.00E-05,0,0,0,0,0,0,0,0,0,-0.00331,-0.00331,0,0.30214,0,0,0,0,0,0,0,0,0,0,0,0.27486,-0.05535,-0.12397,-0.18733,0,0,9.00E-05,0
64,94,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-0.00056,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,0.4795,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,0.5095,0.4595,0.4295,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.00056,-0.00056,0.44842,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-0.00056,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-0.0005,-0.0005,-1.00E-05,0.57122,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0.44586,0.09917,0.222,0.33616,-1.00E-05,-1.00E-05,-0.00056,-1.00E-05
110,64,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-0.00091,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,1.11109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,1.11109,1.11109,1.11109,1.11109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,-0.00091,-0.00091,1.11339,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-0.00091,-2.00E-05,-2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0.00109,0.00109,-2.00E-05,1.1134,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,1.11339,1.1135,1.11345,1.11342,-2.00E-05,-1.00E-05,-0.00091,-2.00E-05
110,59,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.28,0.56,0.56,0.556,0.556,0.5561,0.5561,0.5561,0.5561,0.5561,0.5562,0.5564,0.5568,0.5564,0.5585,0.5638,0.5711,0.5746,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.55,0.55,0.55,0.56,0.56,0.56,0.51,0,0.51,0.51,0.52,0.52,0.53,0.64,0.6,0,0,0,0,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.49,0.4873,0.4799,-1.00E-04,0.3085,0.1669,0.247,0.2824,0.2761,0.2742,0.275,0.275,0.275,0.5579,0.275,0.275,0.275,0.5564,0.275,0.27,0.27,0.2749,-1.00E-04,0.2749,0.2748,0.2748,0.2748,0.2744,0.2748,0.2734,0.2721,0.2675,0.2737,0.2722,-1.00E-04,-1.00E-04,-1.00E-04,-1.00E-04,-1.00E-04,0.5563,0.5092,0.2751
52,65,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,0.0276,-0.0424,-0.0424,-0.04128,-0.04128,-0.04129,-0.04129,-0.0413,-0.0413,-0.0413,-0.0413,-0.04131,-0.04131,-0.04093,-0.04132,-0.04113,-0.0409,-0.0408,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.5124,-0.0024,-0.2224,-0.1624,-0.1024,-0.0724,-0.0424,-0.0324,-0.0424,-0.0024,-0.0024,-0.0024,-0.0024,0.1776,0.1076,0.0776,0.0376,0.0076,0.1476,-0.0024,0.0876,0.06375,0.04278,3.00E-05,0.02711,0.01469,0.02172,0.02482,0.02425,0.0247,0.02415,0.02414,0.02414,-0.04132,0.02414,0.02415,0.02414,-0.0413,0.02414,0.0276,0.0276,0.02414,3.00E-05,0.02413,0.02413,0.02413,0.02413,0.0241,0.02414,0.02401,0.0239,0.0235,0.02404,0.02391,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,-0.04135,0.1121,0.02416
54,66,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,0.03206,-0.05794,-0.05794,-0.06202,-0.06202,-0.06203,-0.06203,-0.06204,-0.06204,-0.06204,-0.06204,-0.06204,-0.06204,-0.0619,-0.06205,-0.06176,-0.0614,-0.06123,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.05794,-0.06794,-0.06794,-0.06794,-0.06794,-0.05794,-0.05794,-0.05794,-0.13794,0.00206,-0.35794,-0.25794,-0.16794,-0.11794,-0.06794,-0.05794,-0.05794,0.00206,0.00206,0.00206,0.00206,0.14206,0.19206,0.14206,0.06206,0.02206,0.15206,0.73206,0.11206,0.08971,0.06323,-2.00E-05,0.04049,0.02188,0.03241,0.03707,0.03624,0.03622,0.03611,0.0361,0.0361,-0.06205,0.0361,0.03611,0.0361,-0.06204,0.0361,0.03206,0.03206,0.03609,-2.00E-05,0.03608,0.03607,0.03608,0.03608,0.03602,0.03608,0.03589,0.03571,0.0351,0.03592,0.03573,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-0.06211,0.17984,0.03611
57,68,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,0.07297,-0.12703,-0.12703,-0.12779,-0.12779,-0.12781,-0.12781,-0.12783,-0.12783,-0.12783,-0.12784,-0.12784,-0.12784,-0.12848,-0.12786,-0.12728,-0.12654,-0.1262,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,-0.13703,-0.12703,-0.12703,-0.12703,-0.12703,-0.12703,0.06297,0.00297,0.01297,-0.10703,-0.21703,-0.27703,-0.14703,-0.11703,-0.11703,0.00297,0.00297,0.00297,0.00297,0.13297,0.14297,0.21297,0.31297,0.13297,0.13297,0.09297,0.13297,0.13221,0.12936,-1.00E-05,0.08337,0.0451,0.06675,0.07632,0.07461,0.07381,0.07432,0.07431,0.07431,-0.12786,0.07431,0.07432,0.07431,-0.12783,0.07431,0.07297,0.07297,0.07428,-1.00E-05,0.07428,0.07425,0.07427,0.07427,0.07415,0.07426,0.07388,0.07353,0.07228,0.07396,0.07356,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-0.12797,0.14209,0.07434
58,69,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,0.1381,-0.2419,-0.2419,-0.24161,-0.24161,-0.24163,-0.24164,-0.24168,-0.24168,-0.24168,-0.2417,-0.2417,-0.2417,-0.24232,-0.24174,-0.24063,-0.23924,-0.23859,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2419,-0.2519,-0.2519,-0.2519,-0.2419,-0.2419,-0.2419,0.0381,-0.0019,0.0281,-0.0119,-0.0519,-0.0619,-0.2719,-0.2119,-0.2319,-0.0019,-0.0019,-0.0019,-0.0019,0.0681,0.0681,0.0781,0.0981,0.3381,0.0781,0.0481,0.1581,0.20236,0.24526,0,0.15766,0.08529,0.12623,0.14434,0.14108,0.1402,0.14053,0.14053,0.14053,-0.24174,0.14052,0.14053,0.14052,-0.24168,0.14052,0.1381,0.1381,0.14047,0,0.14046,0.1404,0.14044,0.14044,0.14021,0.14042,0.13972,0.13904,0.13668,0.13986,0.13911,0,0,0,0,0,-0.24195,0.07592,0.14057
66,65,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,0.010074,-0.009926,-0.009926,-0.014319,-0.01432,-0.014333,-0.01434,-0.014353,-0.014356,-0.014361,-0.014375,-0.014385,-0.014408,-0.008345,-0.014474,-0.014487,-0.014513,-0.014527,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.009926,-0.019926,-0.019926,-0.009926,-0.009926,-0.009926,0.410074,7.40E-05,0.130074,0.080074,0.030074,7.40E-05,-0.019926,-0.009926,-0.009926,7.40E-05,7.40E-05,7.40E-05,7.40E-05,0.750074,-0.189926,-0.149926,-0.099926,-0.039926,0.500074,-0.019926,0.100074,0.065306,0.023811,0.000316,0.010502,0.005982,0.008553,0.009598,0.009258,0.016914,0.009162,0.009153,0.009153,-0.014455,0.009155,0.009163,0.009157,-0.014389,0.009154,0.010074,0.010074,0.009152,0.000317,0.009155,0.009173,0.009166,0.009166,0.0092,0.00922,0.009186,0.00918,0.009097,0.009213,0.009181,0.000316,0.000318,0.000318,0.000317,0.000323,-0.014427,-0.042502,0.009195
67,66,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,0.018256,-0.041744,-0.041744,-0.039641,-0.039642,-0.039647,-0.039649,-0.039655,-0.039654,-0.039655,-0.03966,-0.03966,-0.039661,-0.040768,-0.039671,-0.039494,-0.039269,-0.039165,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,-0.041744,0.408256,-0.001744,0.348256,0.198256,0.068256,-0.001744,-0.041744,-0.031744,-0.041744,-0.001744,-0.001744,-0.001744,-0.001744,0.488256,0.508256,-0.451744,-0.291744,-0.141744,0.468256,0.418256,0.258256,0.149505,0.03902,1.20E-05,0.025824,0.013988,0.020683,0.023642,0.023108,0.021893,0.023017,0.023015,0.023015,-0.039671,0.023014,0.023017,0.023013,-0.039657,0.023014,0.018256,0.018256,0.023006,1.20E-05,0.023004,0.022995,0.023001,0.023001,0.022964,0.022992,0.022883,0.022774,0.02239,0.022907,0.022784,1.20E-05,1.20E-05,1.20E-05,1.20E-05,1.20E-05,-0.039702,0.477039,0.023023
68,67,-0.03654,-0.03654,-0.04654,-0.03654,-0.04654,-0.03654,-0.03654,-0.03654,-0.03654,-0.03654,-0.03654,-0.03654,0.02346,-0.03654,-0.03654,-0.0397,-0.0397,-0.03971,-0.03971,-0.03971,-0.03971,-0.03971,-0.03972,-0.03972,-0.03972,-0.04156,-0.03972,-0.03954,-0.0393,-0.03919,-0.03654,-0.03654,-0.03654,-0.03654,-0.03654,-0.03654,-0.03654,-0.03654,-0.03654,-0.03654,-0.03654,-0.03654,-0.03654,-0.03654,-0.03654,-0.04654,-0.03654,-0.03654,-0.03654,-0.03654,-0.03654,0.40346,0.00346,0.34346,0.20346,0.06346,-0.00654,-0.04654,-0.03654,-0.03654,0.00346,0.00346,0.00346,0.00346,0.48346,0.50346,0.60346,-0.29654,-0.13654,0.46346,0.43346,0.25346,0.14871,0.03822,-2.00E-05,0.02574,0.01391,0.0206,0.02356,0.02304,0.0211,0.02295,0.02295,0.02295,-0.03972,0.02295,0.02295,0.02295,-0.03971,0.02295,0.02346,0.02346,0.02294,-2.00E-05,0.02294,0.02293,0.02293,0.02293,0.02289,0.02292,0.02281,0.0227,0.02231,0.02283,0.02271,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-0.03976,0.47624,0.02295
69,68,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,-0.05443,0.08557,0.08557,0.0881,0.0881,0.08811,0.08812,0.08813,0.08813,0.08813,0.08814,0.08814,0.08814,0.08799,0.08815,0.08775,0.08725,0.08701,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,0.08557,0.09557,0.08557,0.08557,0.08557,0.08557,0.08557,0.34557,-0.00443,0.33557,0.30557,0.28557,0.27557,0.09557,0.07557,0.08557,-0.00443,-0.00443,-0.00443,-0.00443,0.35557,0.35557,0.39557,0.44557,-0.27443,0.32557,0.35557,0.11557,0.01758,-0.09006,-1.00E-05,-0.05761,-0.03117,-0.04612,-0.05274,-0.05155,-0.05163,-0.05135,-0.05134,-0.05134,0.08816,-0.05134,-0.05135,-0.05134,0.08813,-0.05134,-0.05443,-0.05443,-0.05132,-1.00E-05,-0.05132,-0.0513,-0.05131,-0.05131,-0.05123,-0.05131,-0.05105,-0.0508,-0.04995,-0.0511,-0.05082,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0.08823,0.33523,-0.05136
65,70,-0.06211,-0.06211,-0.05211,-0.06211,-0.05211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,0.03789,-0.06211,-0.06211,-0.05739,-0.05739,-0.0574,-0.0574,-0.05741,-0.05741,-0.05741,-0.05741,-0.05741,-0.05741,-0.05706,-0.05742,-0.05716,-0.05683,-0.05668,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.06211,-0.11211,-0.00211,-0.10211,-0.09211,-0.08211,-0.08211,-0.06211,-0.05211,-0.05211,-0.00211,-0.00211,-0.00211,-0.00211,-0.13211,-0.09211,-0.08211,-0.07211,-0.04211,0.63789,1.02789,0.17789,0.12127,0.05881,0,0.03747,0.02027,0.03,0.0343,0.03353,0.03383,0.0334,0.0334,0.0334,-0.05742,0.0334,0.0334,0.0334,-0.05741,0.0334,0.03789,0.03789,0.03339,0,0.03338,0.03337,0.03338,0.03338,0.03332,0.03338,0.03321,0.03305,0.03249,0.03324,0.03306,0,0,0,0,0,-0.05747,0.06181,0.03341
66,112,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,0.05466,-0.08534,-0.08534,-0.08555,-0.08555,-0.08556,-0.08557,-0.08558,-0.08558,-0.08558,-0.08559,-0.08559,-0.08559,-0.08591,-0.0856,-0.08521,-0.08472,-0.0845,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.08534,-0.12534,0.00466,-0.13534,-0.12534,-0.11534,-0.11534,-0.09534,-0.07534,-0.08534,0.00466,0.00466,0.00466,0.00466,-0.11534,-0.15534,-0.14534,-0.12534,-0.06534,0.12466,-0.04534,0.27466,0.18233,0.08686,1.00E-05,0.05589,0.03024,0.04476,0.05117,0.05001,0.04961,0.04982,0.04981,0.04981,-0.0856,0.04981,0.04982,0.04981,-0.08558,0.04981,0.05466,0.05466,0.0498,1.00E-05,0.04979,0.04977,0.04978,0.04978,0.0497,0.04978,0.04953,0.04929,0.04846,0.04958,0.04931,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,-0.08568,0.7078,0.04983
94,75,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,7.00E-06,7.00E-06,7.00E-06,7.00E-06,7.00E-06,7.00E-06,7.00E-06,8.00E-06,8.00E-06,8.00E-06,-0.00081,8.00E-06,8.00E-06,9.00E-06,9.00E-06,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,0.148465,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.021535,0.198465,0.228465,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.001535,-0.00081,-0.00081,0.38402,1.00E-05,1.10E-05,1.00E-05,1.00E-05,1.00E-05,-0.00081,9.00E-06,9.00E-06,9.00E-06,8.00E-06,9.00E-06,9.00E-06,9.00E-06,8.00E-06,9.00E-06,-0.001535,-0.001535,9.00E-06,-0.327137,9.00E-06,9.00E-06,9.00E-06,9.00E-06,9.00E-06,9.00E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.231283,0.059369,0.132512,0.200096,1.20E-05,8.00E-06,-0.00081,9.00E-06
74,73,0.13827,0.13827,0.14827,0.13827,0.14827,0.13827,0.13827,0.13827,0.13827,0.13827,0.13827,0.13827,-0.08173,0.13827,0.13827,0.14301,0.14301,0.14302,0.14302,0.14305,0.14305,0.14304,0.14306,0.14306,0.14306,0.14379,0.14308,0.14242,0.1416,0.14122,0.14827,0.14827,0.14827,0.13827,0.13827,0.13827,0.13827,0.13827,0.13827,0.13827,0.13827,0.13827,0.14827,0.14827,0.14827,0.14827,0.14827,0.14827,0.13827,0.13827,0.13827,0.23827,-0.00173,0.23827,0.21827,0.19827,0.19827,0.15827,0.12827,0.13827,-0.00173,-0.00173,-0.00173,-0.00173,0.25827,0.24827,0.22827,0.19827,0.09827,0.28827,0.23827,0.59827,0.75369,-0.14485,0,-0.09336,-0.0505,-0.07475,-0.08547,-0.08355,-0.08262,-0.08323,-0.08322,-0.08322,0.14308,-0.08321,-0.08323,-0.08321,0.14305,-0.08321,-0.08173,-0.08173,-0.08318,0,-0.08318,-0.08314,-0.08317,-0.08317,-0.08303,-0.08317,-0.08274,-0.08234,-0.08095,-0.08282,-0.08237,0,0,0,0,0,0.1432,0.2863,-0.08324
69,74,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,0.1965,-0.3335,-0.3335,-0.3297,-0.3297,-0.3297,-0.3297,-0.3298,-0.3298,-0.3298,-0.3298,-0.3298,-0.3298,-0.3303,-0.3298,-0.3283,-0.3264,-0.3256,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3435,-0.3335,-0.3335,-0.3335,-0.3335,-0.3335,-0.3035,-0.0035,-0.3035,-0.3235,-0.3335,-0.3435,-0.3635,-0.2935,-0.3135,-0.0035,-0.0035,-0.0035,-0.0035,-0.2935,-0.2935,-0.3135,-0.3435,-0.4435,-0.2535,-0.3035,0.0465,0.1848,0.3353,0,0.2153,0.1165,0.1724,0.1971,0.1927,0.1918,0.1919,0.1919,0.1919,-0.3298,0.1919,0.1919,0.1919,-0.3298,0.1919,0.1965,0.1965,0.1918,0,0.1918,0.1917,0.1918,0.1918,0.1915,0.1918,0.1908,0.1899,0.1867,0.191,0.19,0,0,0,0,0,-0.3301,-0.2593,0.192
71,70,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,-0.03321,0.05679,0.05679,0.05745,0.05745,0.05746,0.05746,0.05747,0.05747,0.05747,0.05747,0.05747,0.05747,0.05774,0.05748,0.05721,0.05688,0.05673,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.05679,0.11679,-0.00321,0.09679,0.08679,0.08679,0.07679,0.06679,0.04679,0.05679,-0.00321,-0.00321,-0.00321,-0.00321,0.13679,0.09679,0.08679,0.07679,0.03679,0.41679,-1.01321,-0.18321,-0.12059,-0.05813,1.00E-05,-0.03747,-0.02026,-0.03,-0.03431,-0.03354,-0.03315,-0.03341,-0.03341,-0.03341,0.05748,-0.03341,-0.03341,-0.03341,0.05747,-0.03341,-0.03321,-0.03321,-0.0334,1.00E-05,-0.0334,-0.03338,-0.03339,-0.03339,-0.03333,-0.03339,-0.03322,-0.03305,-0.03249,-0.03325,-0.03307,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.05753,-0.06113,-0.03342
72,71,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,-0.08577,0.14423,0.14423,0.14301,0.14301,0.14302,0.14302,0.14304,0.14304,0.14304,0.14306,0.14306,0.14306,0.14375,0.14309,0.14243,0.1416,0.14122,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.14423,0.24423,0.00423,0.23423,0.21423,0.20423,0.19423,0.16423,0.12423,0.13423,0.00423,0.00423,0.00423,0.00423,0.25423,0.25423,0.22423,0.19423,0.10423,0.29423,0.23423,-0.45577,-0.30282,-0.14489,0,-0.09336,-0.0505,-0.07475,-0.08547,-0.08355,-0.08266,-0.08323,-0.08321,-0.08321,0.14309,-0.08321,-0.08323,-0.08321,0.14305,-0.08321,-0.08577,-0.08577,-0.08318,0,-0.08318,-0.08315,-0.08316,-0.08316,-0.08303,-0.08316,-0.08274,-0.08234,-0.08094,-0.08282,-0.08237,0,0,0,0,0,0.14321,0.28625,-0.08324
